sample_id,variety,observable_id,species_id,source_species_code,source_value,source_unit,source_basis,canonical_value,canonical_unit,canonical_basis,uncertainty_value,uncertainty_type,uncertainty_scope,uncertainty_status,source_derived,protected_target,source_path,source_row_lineage
R30,Robusta,bioactives,caffeine,CF,7.51,g/L,directly_reported_beverage_volumetric_concentration,7.51,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R30
R30,Robusta,bioactives,ferulic_acid,FA,0.41,g/L,directly_reported_beverage_volumetric_concentration,0.41,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R30
R30,Robusta,bioactives,tartaric_acid,TA,2.52,g/L,directly_reported_beverage_volumetric_concentration,2.52,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R30
R30,Robusta,bioactives,trigonelline,TR,2.7,g/L,directly_reported_beverage_volumetric_concentration,2.7,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R30
R30,Robusta,bioactives,total_chlorogenic_acids,totCQA,6.08,g/L,directly_reported_beverage_volumetric_concentration,6.08,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R30
R30,Robusta,bioactives,total_organic_acids,totOA,31.01,g/L,directly_reported_beverage_volumetric_concentration,31.01,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R30
R30,Robusta,lipids,total_lipids,LP,0.05,g/100 mL,directly_reported_beverage_volumetric_concentration,0.5,kg/m^3,beverage_volume,1.3,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,R30
R30,Robusta,total_solids,,,11.23,g/100 mL,directly_reported_beverage_volumetric_concentration,112.30000000000001,kg/m^3,beverage_volume,0.3,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,R30
R31,Robusta,bioactives,3_caffeoylquinic_acid,3CQA,2.33,g/L,directly_reported_beverage_volumetric_concentration,2.33,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R31
R31,Robusta,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.44,g/L,directly_reported_beverage_volumetric_concentration,0.44,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R31
R31,Robusta,bioactives,5_caffeoylquinic_acid,5CQA,3.19,g/L,directly_reported_beverage_volumetric_concentration,3.19,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R31
R31,Robusta,bioactives,acetic_acid,AA,11.74,g/L,directly_reported_beverage_volumetric_concentration,11.74,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R31
R31,Robusta,bioactives,citric_acid,CA,16.71,g/L,directly_reported_beverage_volumetric_concentration,16.71,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R31
R31,Robusta,bioactives,caffeine,CF,7.1,g/L,directly_reported_beverage_volumetric_concentration,7.1,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R31
R31,Robusta,bioactives,ferulic_acid,FA,0.42,g/L,directly_reported_beverage_volumetric_concentration,0.42,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R31
R31,Robusta,bioactives,tartaric_acid,TA,2.46,g/L,directly_reported_beverage_volumetric_concentration,2.46,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R31
R31,Robusta,bioactives,trigonelline,TR,2.57,g/L,directly_reported_beverage_volumetric_concentration,2.57,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R31
R31,Robusta,bioactives,total_chlorogenic_acids,totCQA,5.96,g/L,directly_reported_beverage_volumetric_concentration,5.96,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R31
R31,Robusta,bioactives,total_organic_acids,totOA,30.9,g/L,directly_reported_beverage_volumetric_concentration,30.9,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R31
R31,Robusta,lipids,total_lipids,LP,0.08,g/100 mL,directly_reported_beverage_volumetric_concentration,0.8,kg/m^3,beverage_volume,9.4,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,R31
R31,Robusta,total_solids,,,11.73,g/100 mL,directly_reported_beverage_volumetric_concentration,117.30000000000001,kg/m^3,beverage_volume,13.7,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,R31
R32,Robusta,bioactives,3_caffeoylquinic_acid,3CQA,2.3,g/L,directly_reported_beverage_volumetric_concentration,2.3,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R32
R32,Robusta,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.45,g/L,directly_reported_beverage_volumetric_concentration,0.45,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R32
R32,Robusta,bioactives,5_caffeoylquinic_acid,5CQA,3.26,g/L,directly_reported_beverage_volumetric_concentration,3.26,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R32
R32,Robusta,bioactives,acetic_acid,AA,8.8,g/L,directly_reported_beverage_volumetric_concentration,8.8,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R32
R32,Robusta,bioactives,citric_acid,CA,18.06,g/L,directly_reported_beverage_volumetric_concentration,18.06,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R32
R32,Robusta,bioactives,caffeine,CF,7.68,g/L,directly_reported_beverage_volumetric_concentration,7.68,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R32
R32,Robusta,bioactives,ferulic_acid,FA,0.4,g/L,directly_reported_beverage_volumetric_concentration,0.4,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R32
R32,Robusta,bioactives,tartaric_acid,TA,2.49,g/L,directly_reported_beverage_volumetric_concentration,2.49,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R32
R32,Robusta,bioactives,trigonelline,TR,2.54,g/L,directly_reported_beverage_volumetric_concentration,2.54,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R32
R32,Robusta,bioactives,total_chlorogenic_acids,totCQA,6.01,g/L,directly_reported_beverage_volumetric_concentration,6.01,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R32
R32,Robusta,bioactives,total_organic_acids,totOA,29.35,g/L,directly_reported_beverage_volumetric_concentration,29.35,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R32
R32,Robusta,lipids,total_lipids,LP,0.09,g/100 mL,directly_reported_beverage_volumetric_concentration,0.8999999999999999,kg/m^3,beverage_volume,5.4,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,R32
R32,Robusta,total_solids,,,10.9,g/100 mL,directly_reported_beverage_volumetric_concentration,109.0,kg/m^3,beverage_volume,13.8,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,R32
R33,Robusta,bioactives,3_caffeoylquinic_acid,3CQA,2.22,g/L,directly_reported_beverage_volumetric_concentration,2.22,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R33
R33,Robusta,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.49,g/L,directly_reported_beverage_volumetric_concentration,0.49,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R33
R33,Robusta,bioactives,5_caffeoylquinic_acid,5CQA,3.33,g/L,directly_reported_beverage_volumetric_concentration,3.33,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R33
R33,Robusta,bioactives,acetic_acid,AA,9.0,g/L,directly_reported_beverage_volumetric_concentration,9.0,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R33
R33,Robusta,bioactives,citric_acid,CA,18.09,g/L,directly_reported_beverage_volumetric_concentration,18.09,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R33
R33,Robusta,bioactives,caffeine,CF,7.58,g/L,directly_reported_beverage_volumetric_concentration,7.58,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R33
R33,Robusta,bioactives,ferulic_acid,FA,0.41,g/L,directly_reported_beverage_volumetric_concentration,0.41,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R33
R33,Robusta,bioactives,tartaric_acid,TA,2.64,g/L,directly_reported_beverage_volumetric_concentration,2.64,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R33
R33,Robusta,bioactives,trigonelline,TR,2.78,g/L,directly_reported_beverage_volumetric_concentration,2.78,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R33
R33,Robusta,bioactives,total_chlorogenic_acids,totCQA,6.05,g/L,directly_reported_beverage_volumetric_concentration,6.05,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R33
R33,Robusta,bioactives,total_organic_acids,totOA,29.73,g/L,directly_reported_beverage_volumetric_concentration,29.73,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R33
R33,Robusta,lipids,total_lipids,LP,0.09,g/100 mL,directly_reported_beverage_volumetric_concentration,0.8999999999999999,kg/m^3,beverage_volume,7.9,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,R33
R33,Robusta,total_solids,,,11.19,g/100 mL,directly_reported_beverage_volumetric_concentration,111.89999999999999,kg/m^3,beverage_volume,3.7,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,R33
R4,Robusta,bioactives,3_caffeoylquinic_acid,3CQA,2.44,g/L,directly_reported_beverage_volumetric_concentration,2.44,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R4
R4,Robusta,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.57,g/L,directly_reported_beverage_volumetric_concentration,0.57,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R4
R4,Robusta,bioactives,5_caffeoylquinic_acid,5CQA,4.4,g/L,directly_reported_beverage_volumetric_concentration,4.4,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R4
R4,Robusta,bioactives,acetic_acid,AA,9.86,g/L,directly_reported_beverage_volumetric_concentration,9.86,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R4
R4,Robusta,bioactives,citric_acid,CA,20.26,g/L,directly_reported_beverage_volumetric_concentration,20.26,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R4
R4,Robusta,bioactives,caffeine,CF,8.35,g/L,directly_reported_beverage_volumetric_concentration,8.35,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R4
R4,Robusta,bioactives,ferulic_acid,FA,0.42,g/L,directly_reported_beverage_volumetric_concentration,0.42,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R4
R4,Robusta,bioactives,tartaric_acid,TA,2.72,g/L,directly_reported_beverage_volumetric_concentration,2.72,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R4
R4,Robusta,bioactives,trigonelline,TR,2.9,g/L,directly_reported_beverage_volumetric_concentration,2.9,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R4
R4,Robusta,bioactives,total_chlorogenic_acids,totCQA,7.42,g/L,directly_reported_beverage_volumetric_concentration,7.42,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R4
R4,Robusta,bioactives,total_organic_acids,totOA,32.84,g/L,directly_reported_beverage_volumetric_concentration,32.84,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R4
R4,Robusta,lipids,total_lipids,LP,0.06,g/100 mL,directly_reported_beverage_volumetric_concentration,0.6,kg/m^3,beverage_volume,13.1,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,R4
R4,Robusta,total_solids,,,10.31,g/100 mL,directly_reported_beverage_volumetric_concentration,103.10000000000001,kg/m^3,beverage_volume,9.7,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,R4
R5,Robusta,bioactives,3_caffeoylquinic_acid,3CQA,2.08,g/L,directly_reported_beverage_volumetric_concentration,2.08,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R5
R5,Robusta,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.45,g/L,directly_reported_beverage_volumetric_concentration,0.45,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R5
R5,Robusta,bioactives,5_caffeoylquinic_acid,5CQA,3.01,g/L,directly_reported_beverage_volumetric_concentration,3.01,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R5
R5,Robusta,bioactives,acetic_acid,AA,7.17,g/L,directly_reported_beverage_volumetric_concentration,7.17,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R5
R5,Robusta,bioactives,citric_acid,CA,19.22,g/L,directly_reported_beverage_volumetric_concentration,19.22,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R5
R5,Robusta,bioactives,caffeine,CF,6.98,g/L,directly_reported_beverage_volumetric_concentration,6.98,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R5
R5,Robusta,bioactives,ferulic_acid,FA,0.37,g/L,directly_reported_beverage_volumetric_concentration,0.37,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R5
R5,Robusta,bioactives,tartaric_acid,TA,2.51,g/L,directly_reported_beverage_volumetric_concentration,2.51,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R5
R5,Robusta,bioactives,trigonelline,TR,2.62,g/L,directly_reported_beverage_volumetric_concentration,2.62,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R5
R5,Robusta,bioactives,total_chlorogenic_acids,totCQA,5.54,g/L,directly_reported_beverage_volumetric_concentration,5.54,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R5
R5,Robusta,bioactives,total_organic_acids,totOA,28.9,g/L,directly_reported_beverage_volumetric_concentration,28.9,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R5
R5,Robusta,lipids,total_lipids,LP,0.11,g/100 mL,directly_reported_beverage_volumetric_concentration,1.1,kg/m^3,beverage_volume,12.0,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,R5
R5,Robusta,total_solids,,,10.72,g/100 mL,directly_reported_beverage_volumetric_concentration,107.2,kg/m^3,beverage_volume,9.1,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,R5
R6,Robusta,bioactives,3_caffeoylquinic_acid,3CQA,2.56,g/L,directly_reported_beverage_volumetric_concentration,2.56,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R6
R6,Robusta,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.6,g/L,directly_reported_beverage_volumetric_concentration,0.6,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R6
R6,Robusta,bioactives,5_caffeoylquinic_acid,5CQA,4.85,g/L,directly_reported_beverage_volumetric_concentration,4.85,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R6
R6,Robusta,bioactives,acetic_acid,AA,14.43,g/L,directly_reported_beverage_volumetric_concentration,14.43,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R6
R6,Robusta,bioactives,citric_acid,CA,17.95,g/L,directly_reported_beverage_volumetric_concentration,17.95,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R6
R6,Robusta,bioactives,caffeine,CF,8.54,g/L,directly_reported_beverage_volumetric_concentration,8.54,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R6
R6,Robusta,bioactives,ferulic_acid,FA,0.42,g/L,directly_reported_beverage_volumetric_concentration,0.42,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R6
R6,Robusta,bioactives,tartaric_acid,TA,3.06,g/L,directly_reported_beverage_volumetric_concentration,3.06,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R6
R6,Robusta,bioactives,trigonelline,TR,3.17,g/L,directly_reported_beverage_volumetric_concentration,3.17,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R6
R6,Robusta,bioactives,total_chlorogenic_acids,totCQA,8.01,g/L,directly_reported_beverage_volumetric_concentration,8.01,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R6
