family,run_index,particle_size_um,distribution_density_pct
family_green,0,157.7,-0.0794
family_green,0,158.52,-0.079
family_green,0,159.33,-0.0783
family_green,0,160.16,-0.0776
family_green,0,160.98,-0.0772
family_green,0,161.81,-0.0765
family_green,0,162.65,-0.0756
family_green,0,163.49,-0.0745
family_green,0,164.33,-0.0736
family_green,0,165.18,-0.0724
family_green,0,166.03,-0.0715
family_green,0,166.89,-0.0706
family_green,0,167.75,-0.0702
family_green,0,168.62,-0.0693
family_green,0,169.49,-0.0688
family_green,0,170.36,-0.0681
family_green,0,171.24,-0.0675
family_green,0,172.12,-0.0668
family_green,0,173.01,-0.0663
family_green,0,173.91,-0.0656
family_green,0,174.8,-0.0641
family_green,0,175.71,-0.0629
family_green,0,176.61,-0.0616
family_green,0,177.52,-0.0598
family_green,0,178.44,-0.0591
family_green,0,179.36,-0.058
family_green,0,180.29,-0.0571
family_green,0,181.22,-0.0561
family_green,0,182.15,-0.0552
family_green,0,183.09,-0.0548
family_green,0,184.04,-0.0548
family_green,0,184.99,-0.0548
family_green,0,185.94,-0.0546
family_green,0,186.9,-0.0546
family_green,0,187.86,-0.0541
family_green,0,188.83,-0.0528
family_green,0,189.81,-0.0516
family_green,0,190.79,-0.05
family_green,0,191.77,-0.0489
family_green,0,192.76,-0.0473
family_green,0,193.76,-0.0451
family_green,0,194.76,-0.0419
family_green,0,195.76,-0.0396
family_green,0,196.77,-0.0367
family_green,1,196.77,-0.0437
family_green,0,197.79,-0.0308
family_green,1,197.79,-0.0342
family_green,0,198.81,-0.0315
family_green,1,198.81,-0.0387
family_green,0,199.83,-0.0295
family_green,0,200.87,-0.0222
family_green,1,200.87,-0.0263
family_green,2,200.87,-0.0324
family_green,0,201.9,-0.0236
family_green,0,202.94,-0.0211
family_green,0,203.99,-0.0191
family_green,0,205.04,-0.0166
family_green,0,206.1,-0.015
family_green,0,207.17,-0.0125
family_green,0,208.24,-0.0112
family_green,0,209.31,-0.0087
family_green,0,210.39,-0.0071
family_green,0,211.48,-0.0048
family_green,0,212.57,-0.0033
family_green,0,213.66,0.0001
family_green,0,214.77,0.0019
family_green,0,215.88,0.0044
family_green,0,216.99,0.0074
family_green,0,218.11,0.0096
family_green,0,219.23,0.0114
family_green,0,220.37,0.0135
family_green,0,221.5,0.0151
family_green,0,222.65,0.0171
family_green,0,223.8,0.0187
family_green,0,224.95,0.0214
family_green,0,226.11,0.0227
family_green,0,227.28,0.0255
family_green,0,228.45,0.027
family_green,0,229.63,0.0293
family_green,0,230.82,0.0302
family_green,0,232.01,0.0318
family_green,0,233.2,0.0322
family_green,0,234.41,0.0338
family_green,0,235.62,0.0352
family_green,0,236.83,0.0381
family_green,0,238.06,0.0408
family_green,0,239.28,0.044
family_green,0,240.52,0.0476
family_green,1,240.52,0.0442
family_green,0,241.76,0.0501
family_green,0,243.01,0.0526
family_green,0,244.26,0.0557
family_green,0,245.52,0.058
family_green,0,246.79,0.0605
family_green,0,248.06,0.0627
family_green,0,249.34,0.0652
family_green,0,250.63,0.0664
family_green,0,251.92,0.0689
family_green,0,253.22,0.0707
family_green,0,254.53,0.0727
family_green,0,255.84,0.0738
family_green,0,257.16,0.0761
family_green,0,258.49,0.0777
family_green,0,259.82,0.0792
family_green,0,261.17,0.0802
family_green,0,262.51,0.0804
family_green,0,263.87,0.0811
family_green,0,265.23,0.0815
family_green,0,266.6,0.0831
family_green,0,267.97,0.0863
family_green,0,269.36,0.0901
family_green,0,270.75,0.0946
family_green,1,270.75,0.0833
family_green,0,272.14,0.0987
family_green,0,273.55,0.1025
family_green,0,274.96,0.1043
family_green,0,276.38,0.1071
family_green,0,277.81,0.1089
family_green,0,279.24,0.1116
family_green,0,280.68,0.1129
family_green,0,282.13,0.1152
family_green,0,283.59,0.1165
family_green,0,285.05,0.1186
family_green,0,286.52,0.1199
family_green,0,288.0,0.1224
family_green,0,289.48,0.124
family_green,0,290.98,0.1267
family_green,0,292.48,0.1288
family_green,0,293.99,0.131
family_green,0,295.51,0.1306
family_green,0,297.03,0.1278
family_green,0,298.56,0.1283
family_green,1,298.56,0.1247
family_green,0,300.11,0.1208
family_green,0,301.65,0.1188
family_green,1,301.65,0.1118
family_green,0,303.21,0.1184
family_green,1,303.21,0.1118
family_green,0,304.78,0.1197
family_green,0,306.35,0.1229
family_green,0,307.93,0.1247
family_green,0,309.52,0.1278
family_green,0,311.12,0.131
family_green,0,312.72,0.134
family_green,0,314.34,0.136
family_green,1,314.34,0.1328
family_green,0,315.96,0.1387
family_green,0,317.59,0.1394
family_green,0,319.23,0.1421
family_green,1,319.23,0.1358
family_green,0,320.87,0.1432
family_green,0,322.53,0.143
family_green,0,325.87,0.1516
family_green,0,327.55,0.1516
family_green,0,329.24,0.1568
family_green,1,329.24,0.1529
family_green,0,330.94,0.1579
family_green,0,332.65,0.1599
family_green,0,334.36,0.1613
family_green,0,336.09,0.1631
family_green,0,339.57,0.1656
family_green,0,341.32,0.1656
family_green,0,350.22,0.162
family_green,0,352.03,0.1618
family_green,0,361.2,0.1785
family_green,0,363.07,0.1798
family_green,0,364.94,0.1841
family_green,0,366.82,0.1868
family_green,0,368.72,0.1907
family_green,0,370.62,0.1909
family_green,0,372.53,0.1907
family_green,0,376.39,0.1796
family_green,0,378.33,0.1798
family_green,0,380.28,0.178
family_green,0,382.24,0.1776
family_green,0,384.22,0.174
family_green,0,386.2,0.1728
family_green,0,388.19,0.1746
family_green,1,388.19,0.171
family_green,0,390.2,0.1708
family_green,0,392.21,0.1717
family_green,0,394.23,0.1731
family_green,0,396.27,0.1735
family_green,0,398.31,0.1726
family_green,0,400.37,0.1697
family_green,1,400.37,0.1608
family_green,0,402.44,0.1719
family_green,1,402.44,0.1688
family_green,2,402.44,0.1633
family_green,0,404.51,0.1527
family_green,1,404.51,0.1468
family_green,0,406.6,0.148
family_green,0,408.7,0.141
family_green,0,410.81,0.1358
family_green,0,412.93,0.131
family_green,0,415.06,0.1267
family_green,0,417.2,0.1204
family_green,0,419.35,0.1179
family_green,0,421.52,0.1134
family_green,0,423.69,0.1116
family_green,0,425.88,0.108
family_green,0,428.08,0.1057
family_green,0,430.29,0.0976
family_green,0,432.51,0.0912
family_green,0,434.74,0.0788
family_green,0,436.98,0.07
family_green,0,439.24,0.0598
family_green,0,441.5,0.0564
family_green,0,443.78,0.053
family_green,0,446.07,0.0526
family_green,0,448.37,0.0521
family_green,0,450.69,0.0501
family_green,0,453.01,0.0467
family_green,1,453.01,0.0386
family_green,0,455.35,0.0379
family_green,0,457.7,0.0302
family_green,0,460.06,0.0239
family_green,0,462.44,0.0155
family_green,0,464.82,0.0108
family_green,0,467.22,0.0038
family_green,0,469.63,-0.0005
family_green,0,472.06,-0.0078
family_green,0,474.49,-0.0121
family_green,0,476.94,-0.0179
family_green,0,479.4,-0.0211
family_green,0,481.88,-0.0261
family_green,0,484.37,-0.029
family_green,0,486.86,-0.0347
family_green,0,489.38,-0.0387
family_green,0,491.9,-0.0471
family_green,0,494.44,-0.0537
family_green,0,496.99,-0.0604
family_green,1,496.99,-0.0688
family_green,0,499.56,-0.0609
family_green,1,499.56,-0.0681
family_green,0,502.14,-0.0726
family_green,0,504.73,-0.076
family_green,0,507.33,-0.0797
family_green,0,509.95,-0.0826
family_green,0,512.58,-0.0824
family_green,1,512.58,-0.0894
family_green,0,515.23,-0.0932
family_green,0,517.89,-0.0781
family_green,1,517.89,-0.1005
family_green,0,520.56,-0.0774
family_green,1,520.56,-0.1041
family_green,0,523.24,-0.1115
family_green,0,525.95,-0.1147
family_green,0,528.66,-0.1194
family_green,0,531.39,-0.1219
family_green,0,534.13,-0.1258
family_green,0,536.89,-0.1283
family_green,0,539.66,-0.1307
family_green,0,542.44,-0.1316
family_green,0,545.24,-0.1328
family_green,0,548.06,-0.1335
family_green,0,550.88,-0.1346
family_green,1,550.88,-0.1375
family_green,0,553.73,-0.1371
family_green,0,556.58,-0.1391
family_green,1,556.58,-0.1457
family_green,0,559.46,-0.1393
family_green,1,559.46,-0.1461
family_green,0,562.34,-0.1429
family_green,1,562.34,-0.1504
family_green,0,565.25,-0.1542
family_green,0,568.16,-0.1481
family_green,1,568.16,-0.1585
family_green,0,571.09,-0.1613
family_green,0,574.04,-0.1656
family_green,0,577.0,-0.1678
family_green,0,579.98,-0.1714
family_green,0,582.98,-0.1735
family_green,0,585.98,-0.1757
family_green,0,589.01,-0.1775
family_green,0,592.05,-0.1798
family_green,0,595.1,-0.1807
family_green,0,598.17,-0.1816
family_green,0,601.26,-0.1816
family_green,0,604.36,-0.1821
family_green,0,607.48,-0.1821
family_green,0,610.62,-0.1834
family_green,0,613.77,-0.1841
family_green,0,616.94,-0.1863
family_green,0,620.12,-0.1882
family_green,0,623.32,-0.1904
family_green,0,626.54,-0.1832
family_green,1,626.54,-0.1915
family_green,0,629.77,-0.1925
family_green,0,633.02,-0.1925
family_green,0,636.29,-0.1925
family_green,0,639.57,-0.1929
family_green,0,642.87,-0.1929
family_green,0,646.19,-0.1936
family_green,0,649.52,-0.194
family_green,0,652.88,-0.1947
family_green,0,656.24,-0.1952
family_green,0,659.63,-0.1922
family_green,1,659.63,-0.1956
family_green,0,663.04,-0.1963
family_green,0,666.46,-0.197
family_green,0,669.9,-0.1974
family_green,0,673.35,-0.1979
family_green,0,676.83,-0.1981
family_green,0,680.32,-0.1983
family_green,0,683.83,-0.1983
family_green,0,687.36,-0.1983
family_green,0,690.91,-0.1979
family_green,0,694.47,-0.1983
family_green,0,698.06,-0.1995
family_green,0,701.66,-0.1997
family_green,0,705.28,-0.2004
family_green,0,708.92,-0.2004
family_green,0,712.58,-0.2006
family_green,0,716.26,-0.2006
family_green,0,719.95,-0.2004
family_green,0,723.67,-0.2004
family_green,0,727.4,-0.2001
family_green,0,731.16,-0.2006
family_green,0,734.93,-0.201
family_green,0,738.72,-0.2013
family_green,0,742.54,-0.2017
family_green,0,746.37,-0.2019
family_green,0,750.22,-0.2026
family_green,0,754.09,-0.2024
family_green,0,757.98,-0.2035
family_green,0,761.89,-0.2038
family_green,0,765.83,-0.2038
family_green,0,769.78,-0.2038
family_green,0,773.75,-0.2031
family_green,0,777.74,-0.2026
family_green,0,802.14,-0.2031
family_green,0,806.28,-0.2033
family_green,0,810.44,-0.2033
family_green,0,814.62,-0.2033
family_green,0,818.83,-0.2033
family_green,0,823.05,-0.2035
family_green,0,827.3,-0.2035
family_green,0,831.57,-0.204
family_green,0,835.86,-0.204
family_purple,0,15.96,-0.2008
family_purple,0,16.04,-0.2006
family_purple,0,16.13,-0.2006
family_purple,0,16.21,-0.2001
family_purple,0,16.29,-0.1999
family_purple,0,16.38,-0.1997
family_purple,0,16.46,-0.1997
family_purple,0,16.55,-0.1995
family_purple,0,16.63,-0.1999
family_purple,0,16.72,-0.2001
family_purple,0,16.8,-0.2001
family_purple,0,16.89,-0.2004
family_purple,0,16.98,-0.2006
family_purple,0,17.07,-0.2006
family_purple,0,17.15,-0.2006
family_purple,0,17.24,-0.2006
family_purple,0,17.33,-0.2004
family_purple,0,17.42,-0.2001
family_purple,0,17.51,-0.1999
family_purple,0,17.6,-0.1995
family_purple,0,17.69,-0.1992
family_purple,0,17.78,-0.1995
family_purple,0,18.25,-0.1997
family_purple,0,18.34,-0.1999
family_purple,0,19.41,-0.1949
family_purple,0,20.43,-0.1949
family_purple,0,20.54,-0.1943
family_purple,0,20.65,-0.1949
family_purple,0,20.75,-0.1943
family_purple,0,20.86,-0.1943
family_purple,0,20.97,-0.194
family_purple,0,21.08,-0.1936
family_purple,0,21.62,-0.1909
family_purple,0,21.74,-0.1906
family_purple,0,21.85,-0.1906
family_purple,0,21.96,-0.1902
family_purple,0,22.07,-0.1897
family_purple,0,22.19,-0.1888
family_purple,0,22.3,-0.1884
family_purple,0,22.42,-0.1884
family_purple,0,22.53,-0.1884
family_purple,0,22.65,-0.1886
family_purple,0,22.77,-0.1884
family_purple,0,22.88,-0.1882
family_purple,0,23.12,-0.1877
family_purple,0,23.24,-0.1877
family_purple,0,23.48,-0.187
family_purple,0,23.6,-0.1866
family_purple,0,23.72,-0.1861
family_purple,0,23.85,-0.1861
family_purple,0,23.97,-0.1859
family_purple,0,24.09,-0.1854
family_purple,0,24.22,-0.1848
family_purple,0,24.34,-0.1845
family_purple,0,24.47,-0.1836
family_purple,0,24.59,-0.1836
family_purple,0,24.72,-0.1832
family_purple,0,24.85,-0.1818
family_purple,0,24.98,-0.1814
family_purple,0,25.11,-0.1802
family_purple,0,25.24,-0.1802
family_purple,0,25.37,-0.1805
family_purple,0,25.5,-0.1809
family_purple,0,25.63,-0.1823
family_purple,0,25.76,-0.1825
family_purple,0,25.89,-0.1825
family_purple,0,26.16,-0.1802
family_purple,0,26.3,-0.1796
family_purple,0,26.43,-0.1782
family_purple,0,26.57,-0.1782
family_purple,0,26.71,-0.1787
family_purple,0,26.98,-0.1759
family_purple,0,27.12,-0.1755
family_purple,0,27.26,-0.1746
family_purple,0,27.4,-0.1739
family_purple,0,27.54,-0.1696
family_purple,1,27.54,-0.1728
family_purple,0,27.69,-0.1696
family_purple,1,27.69,-0.1726
family_purple,0,27.83,-0.1701
family_purple,0,27.97,-0.1656
family_purple,1,27.97,-0.1689
family_purple,0,28.12,-0.1674
family_purple,0,28.26,-0.1667
family_purple,0,28.41,-0.1646
family_purple,0,28.55,-0.1637
family_purple,0,28.7,-0.1635
family_purple,0,28.85,-0.1637
family_purple,0,29.0,-0.1635
family_purple,0,29.15,-0.1635
family_purple,0,29.6,-0.1608
family_purple,0,29.75,-0.1597
family_purple,0,29.91,-0.1567
family_purple,0,30.06,-0.1556
family_purple,0,30.22,-0.1527
family_purple,0,30.37,-0.1502
family_purple,1,30.37,-0.1545
family_purple,0,30.53,-0.1531
family_purple,0,30.69,-0.1448
family_purple,0,30.85,-0.1448
family_purple,1,30.85,-0.1504
family_purple,0,31.0,-0.1452
family_purple,1,31.0,-0.15
family_purple,0,31.16,-0.15
family_purple,0,31.49,-0.1491
family_purple,0,31.65,-0.1491
family_purple,0,31.81,-0.1488
family_purple,0,31.98,-0.1491
family_purple,0,32.14,-0.1493
family_purple,0,32.31,-0.1493
family_purple,0,32.47,-0.1445
family_purple,1,32.47,-0.1481
family_purple,0,32.64,-0.1427
family_purple,1,32.64,-0.1479
family_purple,0,32.81,-0.1377
family_purple,1,32.81,-0.1416
family_purple,0,32.98,-0.135
family_purple,0,33.15,-0.1274
family_purple,1,33.15,-0.1328
family_purple,0,33.32,-0.1251
family_purple,1,33.32,-0.1319
family_purple,0,33.49,-0.1233
family_purple,0,33.67,-0.1222
family_purple,0,33.84,-0.1206
family_purple,0,34.01,-0.1201
family_purple,0,34.19,-0.1201
family_purple,1,34.19,-0.1344
family_purple,0,34.37,-0.1208
family_purple,0,34.54,-0.1217
family_purple,0,35.26,-0.124
family_purple,1,35.26,-0.1362
family_purple,0,35.44,-0.1244
family_purple,1,35.44,-0.1364
family_purple,0,35.63,-0.1251
family_purple,1,35.63,-0.1371
family_purple,0,35.81,-0.1255
family_purple,1,35.81,-0.1373
family_purple,0,36.0,-0.1249
family_purple,1,36.0,-0.1366
family_purple,0,36.18,-0.1235
family_purple,1,36.18,-0.1359
family_purple,0,36.37,-0.1212
family_purple,1,36.37,-0.1341
family_purple,0,36.56,-0.1203
family_purple,0,36.75,-0.1176
family_purple,1,36.75,-0.1294
family_purple,0,36.93,-0.1156
family_purple,0,37.13,-0.1102
family_purple,0,37.32,-0.1086
family_purple,0,37.51,-0.1034
family_purple,1,37.51,-0.1224
family_purple,0,37.7,-0.1023
family_purple,1,37.7,-0.1222
family_purple,0,37.9,-0.1057
family_purple,0,38.09,-0.1081
family_purple,0,38.29,-0.1129
family_purple,0,38.49,-0.1156
family_purple,0,38.69,-0.1201
family_purple,0,38.89,-0.1222
family_purple,0,39.09,-0.1262
family_purple,0,39.29,-0.1285
family_purple,0,39.49,-0.1325
family_purple,0,39.69,-0.1323
family_purple,0,39.9,-0.1296
family_purple,1,39.9,-0.1434
family_purple,2,39.9,-0.1472
family_purple,0,40.11,-0.1271
family_purple,1,40.11,-0.1434
family_purple,0,40.31,-0.1224
family_purple,1,40.31,-0.1423
family_purple,0,40.52,-0.1194
family_purple,1,40.52,-0.1357
family_purple,2,40.52,-0.142
family_purple,0,40.73,-0.1206
family_purple,0,40.94,-0.1235
family_purple,0,41.15,-0.128
family_purple,0,41.36,-0.1307
family_purple,0,41.58,-0.133
family_purple,0,41.79,-0.1316
family_purple,0,42.01,-0.1262
family_purple,0,42.22,-0.1253
family_purple,0,42.44,-0.1151
family_purple,0,42.66,-0.1102
family_purple,1,42.66,-0.1136
family_purple,0,42.88,-0.1005
family_purple,1,42.88,-0.1059
family_purple,0,43.1,-0.1002
family_purple,0,44.0,-0.081
family_purple,0,44.23,-0.0837
family_purple,0,44.45,-0.0643
family_purple,1,44.45,-0.0846
family_purple,0,44.68,-0.0609
family_purple,1,44.68,-0.0862
family_purple,0,44.91,-0.0593
family_purple,0,45.15,-0.0548
family_purple,0,45.38,-0.0528
family_purple,0,45.61,-0.0476
family_purple,0,45.85,-0.0451
family_purple,0,46.09,-0.0442
family_purple,1,46.09,-0.0471
family_purple,0,46.32,-0.0469
family_purple,0,46.56,-0.0516
family_purple,1,46.56,-0.083
family_purple,0,46.8,-0.0537
family_purple,1,46.8,-0.0819
family_purple,0,47.04,-0.0586
family_purple,1,47.04,-0.0758
family_purple,0,47.29,-0.0593
family_purple,1,47.29,-0.0751
family_purple,0,47.53,-0.0561
family_purple,0,47.78,-0.0541
family_purple,0,48.02,-0.05
family_purple,0,48.27,-0.0487
family_purple,1,48.27,-0.065
family_purple,0,48.52,-0.0763
family_purple,1,48.52,-0.0849
family_purple,0,48.77,-0.0774
family_purple,1,48.77,-0.086
family_purple,2,48.77,-0.0941
family_purple,0,49.02,-0.0887
family_purple,1,49.02,-0.095
family_purple,0,49.27,-0.091
family_purple,1,49.27,-0.0948
family_purple,2,49.27,-0.1014
family_purple,0,49.53,-0.0903
family_purple,1,49.53,-0.1032
family_purple,2,49.53,-0.1059
family_purple,3,49.53,-0.1081
family_purple,0,49.78,-0.0905
family_purple,1,49.78,-0.1086
family_purple,0,50.04,-0.0923
family_purple,0,50.3,-0.0928
family_purple,0,50.56,-0.095
family_purple,0,50.82,-0.0957
family_purple,0,51.08,-0.0946
family_purple,0,51.35,-0.0932
family_purple,0,51.61,-0.0912
family_purple,0,51.88,-0.0903
family_purple,0,52.68,-0.0844
family_purple,0,52.96,-0.0835
family_purple,0,53.23,-0.0817
family_purple,0,53.5,-0.081
family_purple,0,53.78,-0.0815
family_purple,0,54.06,-0.0824
family_purple,0,54.34,-0.083
family_purple,0,54.62,-0.0837
family_purple,0,54.9,-0.0851
family_purple,0,55.18,-0.0864
family_purple,0,55.47,-0.0889
family_purple,0,55.75,-0.0898
family_purple,0,56.04,-0.0923
family_purple,0,56.33,-0.0932
family_purple,0,56.62,-0.0923
family_purple,0,58.4,-0.0833
family_purple,0,58.7,-0.0824
family_purple,0,59.0,-0.0815
family_purple,0,59.31,-0.0817
family_purple,0,59.61,-0.0844
family_purple,0,59.92,-0.0864
family_purple,0,60.23,-0.0916
family_purple,0,60.54,-0.0928
family_purple,0,60.85,-0.0925
family_purple,0,61.48,-0.0855
family_purple,0,61.8,-0.083
family_purple,0,62.12,-0.0808
family_purple,1,62.12,-0.1084
family_purple,0,62.44,-0.0808
family_purple,1,62.44,-0.1086
family_purple,0,62.76,-0.0844
family_purple,0,63.08,-0.0862
family_purple,0,63.41,-0.0898
family_purple,1,63.41,-0.1206
family_purple,0,63.74,-0.091
family_purple,1,63.74,-0.121
family_purple,0,64.07,-0.0939
family_purple,1,64.07,-0.1188
family_purple,0,64.4,-0.0948
family_purple,1,64.4,-0.1183
family_purple,0,64.73,-0.0971
family_purple,0,65.06,-0.0982
family_purple,0,65.4,-0.0993
family_purple,1,65.4,-0.1047
family_purple,0,65.74,-0.0991
family_purple,1,65.74,-0.1052
family_purple,0,66.08,-0.0977
family_purple,0,66.42,-0.0966
family_purple,0,66.76,-0.095
family_purple,0,67.1,-0.0948
family_purple,0,67.45,-0.0953
family_purple,0,67.8,-0.0955
family_purple,0,68.15,-0.0957
family_purple,0,68.5,-0.0962
family_purple,0,68.85,-0.0986
family_purple,0,69.21,-0.1029
family_purple,1,69.21,-0.1122
family_purple,0,69.57,-0.1129
family_purple,0,69.93,-0.1145
family_purple,0,70.29,-0.1086
family_purple,0,70.65,-0.1086
family_purple,0,71.01,-0.1194
family_purple,0,71.38,-0.1172
family_purple,0,71.75,-0.1158
family_purple,0,72.12,-0.1145
family_purple,0,72.49,-0.1136
family_purple,0,73.24,-0.1145
family_purple,0,73.62,-0.1147
family_purple,0,74.0,-0.116
family_purple,0,74.38,-0.1163
family_purple,0,74.76,-0.1199
family_purple,0,75.15,-0.121
family_purple,0,75.54,-0.1253
family_purple,1,75.54,-0.1285
family_purple,0,75.93,-0.1271
family_purple,0,76.32,-0.1264
family_purple,0,77.11,-0.1208
family_purple,0,77.51,-0.1197
family_purple,0,77.91,-0.117
family_purple,0,78.31,-0.117
family_purple,0,78.71,-0.1179
family_purple,0,79.12,-0.1185
family_purple,0,79.53,-0.1197
family_purple,0,79.94,-0.1208
family_purple,0,80.35,-0.1237
family_purple,0,80.77,-0.1253
family_purple,0,81.18,-0.1287
family_purple,0,81.6,-0.1298
family_purple,0,82.02,-0.1319
family_purple,1,82.02,-0.1472
family_purple,0,82.87,-0.1251
family_purple,0,83.3,-0.1231
family_purple,0,83.73,-0.1165
family_purple,0,84.16,-0.1158
family_purple,0,84.6,-0.1167
family_purple,0,85.03,-0.1174
family_purple,0,85.47,-0.1192
family_purple,0,85.91,-0.1201
family_purple,0,86.36,-0.1206
family_purple,0,86.8,-0.1199
family_purple,0,87.25,-0.1183
family_purple,0,87.7,-0.1176
family_purple,0,88.15,-0.116
family_purple,1,88.15,-0.1353
family_purple,0,88.61,-0.1151
family_purple,0,89.06,-0.1133
family_purple,0,89.52,-0.1124
family_purple,0,89.99,-0.1106
family_purple,1,89.99,-0.1434
family_purple,0,90.45,-0.1099
family_purple,1,90.45,-0.1432
family_purple,0,90.92,-0.1104
family_purple,0,91.39,-0.1115
family_purple,0,91.86,-0.114
family_purple,0,92.33,-0.1149
family_purple,0,92.81,-0.1174
family_purple,0,93.29,-0.119
family_purple,1,93.29,-0.1411
family_purple,0,93.77,-0.1235
family_purple,0,94.25,-0.1262
family_purple,1,94.25,-0.1328
family_purple,0,94.74,-0.1298
family_purple,0,95.23,-0.1294
family_purple,0,95.72,-0.1298
family_purple,0,96.71,-0.1346
family_purple,0,97.21,-0.1357
family_purple,0,97.71,-0.131
family_purple,1,97.71,-0.1375
family_purple,0,98.21,-0.1294
family_purple,0,98.72,-0.1249
family_purple,0,99.23,-0.1197
family_purple,1,99.23,-0.1321
family_purple,0,99.74,-0.1151
family_purple,1,99.74,-0.128
family_purple,0,100.26,-0.1138
family_purple,1,100.26,-0.1276
family_purple,0,100.78,-0.1133
family_purple,1,100.78,-0.1276
family_purple,0,101.3,-0.1136
family_purple,0,101.82,-0.1145
family_purple,0,102.34,-0.1147
family_purple,1,102.34,-0.1285
family_purple,0,102.87,-0.1149
family_purple,1,102.87,-0.1285
family_purple,0,103.4,-0.1147
family_purple,0,103.94,-0.114
family_purple,1,103.94,-0.1276
family_purple,0,104.47,-0.1136
family_purple,1,104.47,-0.1271
family_purple,0,105.01,-0.1131
family_purple,1,105.01,-0.1267
family_purple,0,105.55,-0.1129
family_purple,0,106.1,-0.1127
family_purple,0,106.65,-0.1127
family_purple,0,107.2,-0.1127
family_purple,0,107.75,-0.1127
family_purple,1,107.75,-0.1253
family_purple,0,108.31,-0.1127
family_purple,0,108.86,-0.1127
family_purple,0,109.43,-0.1246
family_purple,0,109.99,-0.1127
family_purple,1,109.99,-0.1244
family_purple,0,110.56,-0.1127
family_purple,0,111.13,-0.1127
family_purple,0,111.7,-0.1129
family_purple,0,112.28,-0.1129
family_purple,0,112.86,-0.1131
family_purple,0,113.44,-0.1131
family_purple,0,114.03,-0.1131
family_purple,0,114.61,-0.1131
family_purple,0,115.21,-0.1131
family_purple,0,115.8,-0.1131
family_purple,0,116.4,-0.1129
family_purple,0,117.0,-0.1127
family_purple,0,117.6,-0.1122
family_purple,0,118.21,-0.112
family_purple,0,118.82,-0.1118
family_purple,0,119.43,-0.1118
family_purple,0,120.05,-0.112
family_purple,0,120.67,-0.1124
family_purple,0,121.29,-0.1131
family_purple,0,121.92,-0.1136
family_purple,0,122.55,-0.1138
family_purple,0,123.18,-0.1133
family_purple,0,123.81,-0.1124
family_purple,1,123.81,-0.1222
family_purple,0,124.45,-0.112
family_purple,1,124.45,-0.1215
family_purple,0,125.1,-0.1111
family_purple,0,125.74,-0.1108
family_purple,1,125.74,-0.1199
family_purple,0,126.39,-0.1111
family_purple,1,126.39,-0.1201
family_purple,0,127.04,-0.1115
family_purple,1,127.04,-0.1201
family_purple,0,127.7,-0.112
family_purple,1,127.7,-0.1201
family_purple,0,128.36,-0.1122
family_purple,1,128.36,-0.1201
family_purple,0,129.02,-0.1127
family_purple,0,129.69,-0.1129
family_purple,0,130.35,-0.1131
family_purple,0,131.03,-0.1131
family_purple,0,131.7,-0.1131
family_purple,1,131.7,-0.1203
family_purple,0,132.38,-0.1199
family_purple,0,133.75,-0.1136
family_purple,0,134.44,-0.1133
family_purple,0,135.14,-0.1133
family_purple,0,135.83,-0.1124
family_purple,0,136.54,-0.112
family_purple,0,137.24,-0.1104
family_purple,0,137.95,-0.1093
family_purple,0,138.66,-0.1081
family_purple,1,138.66,-0.1127
family_purple,0,139.38,-0.1081
family_purple,0,140.1,-0.1077
family_purple,0,140.82,-0.1081
family_purple,0,141.54,-0.1084
family_purple,0,142.28,-0.1084
family_purple,0,143.01,-0.1084
family_purple,0,143.75,-0.1081
family_purple,0,144.49,-0.1075
family_purple,0,145.24,-0.1066
family_purple,0,145.98,-0.1063
family_purple,0,146.74,-0.1063
family_purple,0,147.5,-0.1072
family_purple,0,148.26,-0.1079
family_purple,0,149.02,-0.1086
family_purple,0,149.79,-0.1086
family_purple,0,150.56,-0.1084
family_purple,0,151.34,-0.1077
family_purple,0,152.12,-0.107
family_purple,0,152.91,-0.1068
family_purple,0,153.7,-0.105
family_purple,1,153.7,-0.1068
family_purple,0,154.49,-0.1045
family_purple,1,154.49,-0.1066
family_purple,0,155.29,-0.1059
family_purple,0,156.09,-0.1057
family_purple,0,156.89,-0.1052
family_purple,0,157.7,-0.1052
family_purple,0,158.52,-0.1057
family_purple,0,159.33,-0.1061
family_purple,0,161.81,-0.1072
family_purple,0,166.03,-0.1041
family_purple,0,166.89,-0.1036
family_purple,0,167.75,-0.1032
family_purple,0,168.62,-0.1029
family_purple,0,169.49,-0.1025
family_purple,0,170.36,-0.1027
family_purple,0,171.24,-0.1027
family_purple,0,172.12,-0.1027
family_purple,0,173.01,-0.1029
family_purple,0,173.91,-0.1029
family_purple,0,174.8,-0.1025
family_purple,0,175.71,-0.102
family_purple,0,176.61,-0.1018
family_purple,0,177.52,-0.1014
family_purple,0,178.44,-0.1011
family_purple,0,179.36,-0.1002
family_purple,0,180.29,-0.0993
family_purple,0,181.22,-0.0984
family_purple,0,182.15,-0.0975
family_purple,0,183.09,-0.0968
family_purple,0,184.04,-0.0966
family_purple,0,184.99,-0.0966
family_purple,0,185.94,-0.0964
family_purple,0,186.9,-0.0962
family_purple,0,187.86,-0.0957
family_purple,0,188.83,-0.0948
family_purple,0,189.81,-0.0939
family_purple,0,190.79,-0.0925
family_purple,0,191.77,-0.0921
family_purple,0,192.76,-0.0903
family_purple,0,193.76,-0.0894
family_purple,0,195.76,-0.0853
