series,run_index,time_s,flow_rate_g_per_s
no_added_fines_yellow,1,8.42,3.1156
no_added_fines_yellow,2,8.42,2.8931
no_added_fines_yellow,3,8.42,0.9165
no_added_fines_yellow,4,8.42,0.4329
no_added_fines_yellow,5,8.42,0.0668
no_added_fines_yellow,0,8.47,3.3038
no_added_fines_yellow,1,8.47,3.1035
no_added_fines_yellow,2,8.47,2.9153
no_added_fines_yellow,3,8.47,1.5275
no_added_fines_yellow,4,8.47,0.9124
no_added_fines_yellow,5,8.47,0.0121
no_added_fines_yellow,0,8.53,3.3038
no_added_fines_yellow,1,8.53,3.15
no_added_fines_yellow,2,8.53,2.9153
no_added_fines_yellow,3,8.53,1.5275
no_added_fines_yellow,4,8.53,0.9003
no_added_fines_yellow,5,8.53,0.3257
no_added_fines_yellow,6,8.53,0.0121
no_added_fines_yellow,0,8.58,3.2512
no_added_fines_yellow,1,8.58,3.061
no_added_fines_yellow,2,8.58,2.8991
no_added_fines_yellow,3,8.58,1.5922
no_added_fines_yellow,4,8.58,0.9428
no_added_fines_yellow,5,8.58,0.4451
no_added_fines_yellow,6,8.58,0.0425
no_added_fines_yellow,0,8.64,3.3422
no_added_fines_yellow,1,8.64,3.0509
no_added_fines_yellow,2,8.64,2.887
no_added_fines_yellow,3,8.64,1.5922
no_added_fines_yellow,4,8.64,0.9488
no_added_fines_yellow,5,8.64,0.4471
no_added_fines_yellow,6,8.64,0.0425
no_added_fines_yellow,0,8.69,3.3928
no_added_fines_yellow,1,8.69,3.3098
no_added_fines_yellow,2,8.69,3.0225
no_added_fines_yellow,3,8.69,2.9052
no_added_fines_yellow,4,8.69,0.9569
no_added_fines_yellow,5,8.69,0.8699
no_added_fines_yellow,6,8.69,0.3176
no_added_fines_yellow,7,8.69,0.0749
no_added_fines_yellow,0,8.75,3.3948
no_added_fines_yellow,1,8.75,3.3159
no_added_fines_yellow,2,8.75,2.9538
no_added_fines_yellow,3,8.75,0.959
no_added_fines_yellow,4,8.75,0.876
no_added_fines_yellow,5,8.75,0.3176
no_added_fines_yellow,6,8.75,0.0749
no_added_fines_yellow,0,8.8,3.3543
no_added_fines_yellow,1,8.8,2.9962
no_added_fines_yellow,2,8.8,1.6509
no_added_fines_yellow,3,8.8,0.8821
no_added_fines_yellow,4,8.8,0.35
no_added_fines_yellow,5,8.8,0.1072
no_added_fines_yellow,0,8.86,3.3098
no_added_fines_yellow,1,8.86,3.0772
no_added_fines_yellow,2,8.86,2.9153
no_added_fines_yellow,3,8.86,1.6549
no_added_fines_yellow,4,8.86,0.35
no_added_fines_yellow,5,8.86,0.1376
no_added_fines_yellow,6,8.86,0.1072
no_added_fines_yellow,7,8.86,0.085
no_added_fines_yellow,0,8.91,3.2673
no_added_fines_yellow,1,8.91,3.0974
no_added_fines_yellow,2,8.91,2.8263
no_added_fines_yellow,3,8.91,0.4633
no_added_fines_yellow,4,8.91,0.172
no_added_fines_yellow,5,8.91,0.1396
no_added_fines_yellow,0,8.97,3.146
no_added_fines_yellow,1,8.97,2.7413
no_added_fines_yellow,2,8.97,0.9448
no_added_fines_yellow,3,8.97,0.4936
no_added_fines_yellow,4,8.97,0.4633
no_added_fines_yellow,5,8.97,0.172
no_added_fines_yellow,0,9.02,3.0509
no_added_fines_yellow,1,9.02,2.6098
no_added_fines_yellow,2,9.02,2.4318
no_added_fines_yellow,3,9.02,1.6104
no_added_fines_yellow,4,9.02,0.9448
no_added_fines_yellow,5,9.02,0.3803
no_added_fines_yellow,6,9.02,0.1133
no_added_fines_yellow,0,9.07,3.0731
no_added_fines_yellow,1,9.07,2.8971
no_added_fines_yellow,2,9.07,2.5026
no_added_fines_yellow,3,9.07,1.6104
no_added_fines_yellow,4,9.07,0.9448
no_added_fines_yellow,5,9.07,0.3824
no_added_fines_yellow,6,9.07,0.2286
no_added_fines_yellow,7,9.07,0.1133
no_added_fines_yellow,0,9.13,2.9962
no_added_fines_yellow,1,9.13,2.8344
no_added_fines_yellow,2,9.13,2.3934
no_added_fines_yellow,3,9.13,1.6428
no_added_fines_yellow,4,9.13,0.9448
no_added_fines_yellow,5,9.13,0.4147
no_added_fines_yellow,6,9.13,0.259
no_added_fines_yellow,7,9.13,0.178
no_added_fines_yellow,0,9.18,2.9558
no_added_fines_yellow,1,9.18,2.8142
no_added_fines_yellow,2,9.18,2.3064
no_added_fines_yellow,3,9.18,1.6448
no_added_fines_yellow,4,9.18,0.9509
no_added_fines_yellow,5,9.18,0.4147
no_added_fines_yellow,6,9.18,0.261
no_added_fines_yellow,7,9.18,0.1801
no_added_fines_yellow,0,9.24,2.9821
no_added_fines_yellow,1,9.24,2.8486
no_added_fines_yellow,2,9.24,2.2133
no_added_fines_yellow,3,9.24,1.7055
no_added_fines_yellow,4,9.24,0.9954
no_added_fines_yellow,5,9.24,0.959
no_added_fines_yellow,6,9.24,0.4471
no_added_fines_yellow,7,9.24,0.2428
no_added_fines_yellow,0,9.29,2.9902
no_added_fines_yellow,1,9.29,2.8061
no_added_fines_yellow,2,9.29,2.1283
no_added_fines_yellow,3,9.29,1.7075
no_added_fines_yellow,4,9.29,0.9954
no_added_fines_yellow,5,9.29,0.4471
no_added_fines_yellow,6,9.29,0.2448
no_added_fines_yellow,0,9.35,3.0266
no_added_fines_yellow,1,9.35,2.7332
no_added_fines_yellow,2,9.35,2.0353
no_added_fines_yellow,3,9.35,1.0014
no_added_fines_yellow,4,9.35,0.4855
no_added_fines_yellow,0,9.4,3.0873
no_added_fines_yellow,1,9.4,2.6604
no_added_fines_yellow,2,9.4,1.9543
no_added_fines_yellow,3,9.4,1.0075
no_added_fines_yellow,4,9.4,0.4855
no_added_fines_yellow,5,9.4,0.2893
no_added_fines_yellow,0,9.46,3.1621
no_added_fines_yellow,1,9.46,2.7413
no_added_fines_yellow,2,9.46,2.6725
no_added_fines_yellow,3,9.46,2.5613
no_added_fines_yellow,4,9.46,1.8653
no_added_fines_yellow,5,9.46,1.7318
no_added_fines_yellow,6,9.46,1.0176
no_added_fines_yellow,7,9.46,0.4694
no_added_fines_yellow,8,9.46,0.2913
no_added_fines_yellow,0,9.51,3.1925
no_added_fines_yellow,1,9.51,2.6806
no_added_fines_yellow,2,9.51,2.4561
no_added_fines_yellow,3,9.51,1.7783
no_added_fines_yellow,4,9.51,1.0237
no_added_fines_yellow,5,9.51,0.4754
no_added_fines_yellow,0,9.56,3.2147
no_added_fines_yellow,1,9.56,2.6139
no_added_fines_yellow,2,9.56,2.3428
no_added_fines_yellow,3,9.56,1.6853
no_added_fines_yellow,4,9.56,0.4936
no_added_fines_yellow,5,9.56,0.2448
no_added_fines_yellow,0,9.62,3.2066
no_added_fines_yellow,1,9.62,2.5228
no_added_fines_yellow,2,9.62,2.2153
no_added_fines_yellow,3,9.62,1.6205
no_added_fines_yellow,4,9.62,1.5214
no_added_fines_yellow,5,9.62,1.054
no_added_fines_yellow,6,9.62,0.9873
no_added_fines_yellow,7,9.62,0.526
no_added_fines_yellow,8,9.62,0.3116
no_added_fines_yellow,9,9.62,0.2448
no_added_fines_yellow,0,9.67,3.1783
no_added_fines_yellow,1,9.67,2.4257
no_added_fines_yellow,2,9.67,2.0798
no_added_fines_yellow,3,9.67,1.661
no_added_fines_yellow,4,9.67,1.5699
no_added_fines_yellow,5,9.67,1.4769
no_added_fines_yellow,6,9.67,1.0682
no_added_fines_yellow,7,9.67,0.9873
no_added_fines_yellow,8,9.67,0.3439
no_added_fines_yellow,9,9.67,0.3116
no_added_fines_yellow,0,9.73,3.15
no_added_fines_yellow,1,9.73,2.5127
no_added_fines_yellow,2,9.73,2.3286
no_added_fines_yellow,3,9.73,1.9523
no_added_fines_yellow,4,9.73,1.6569
no_added_fines_yellow,5,9.73,1.4243
no_added_fines_yellow,6,9.73,1.0723
no_added_fines_yellow,7,9.73,0.9893
no_added_fines_yellow,8,9.73,0.5584
no_added_fines_yellow,9,9.73,0.3763
no_added_fines_yellow,10,9.73,0.3439
no_added_fines_yellow,0,9.78,3.1014
no_added_fines_yellow,1,9.78,2.2396
no_added_fines_yellow,2,9.78,1.8228
no_added_fines_yellow,3,9.78,1.6549
no_added_fines_yellow,4,9.78,1.404
no_added_fines_yellow,5,9.78,1.3636
no_added_fines_yellow,6,9.78,1.309
no_added_fines_yellow,7,9.78,1.0358
no_added_fines_yellow,8,9.78,0.4087
no_added_fines_yellow,9,9.78,0.3763
no_added_fines_yellow,10,9.78,0.2549
no_added_fines_yellow,0,9.84,3.061
no_added_fines_yellow,1,9.84,2.1506
no_added_fines_yellow,2,9.84,1.6954
no_added_fines_yellow,3,9.84,1.2705
no_added_fines_yellow,4,9.84,1.1188
no_added_fines_yellow,5,9.84,1.0439
no_added_fines_yellow,6,9.84,0.4087
no_added_fines_yellow,0,9.89,2.9861
no_added_fines_yellow,1,9.89,2.0717
no_added_fines_yellow,2,9.89,1.572
no_added_fines_yellow,3,9.89,1.1835
no_added_fines_yellow,4,9.89,1.054
no_added_fines_yellow,5,9.89,0.5847
no_added_fines_yellow,6,9.89,0.4734
no_added_fines_yellow,7,9.89,0.441
no_added_fines_yellow,8,9.89,0.2853
no_added_fines_yellow,0,9.95,2.9153
no_added_fines_yellow,1,9.95,1.9928
no_added_fines_yellow,2,9.95,1.6529
no_added_fines_yellow,3,9.95,1.4769
no_added_fines_yellow,4,9.95,1.3454
no_added_fines_yellow,5,9.95,1.1147
no_added_fines_yellow,6,9.95,1.0136
no_added_fines_yellow,7,9.95,0.5847
no_added_fines_yellow,8,9.95,0.4734
no_added_fines_yellow,9,9.95,0.2873
no_added_fines_yellow,0,10.0,2.8061
no_added_fines_yellow,1,10.0,2.6847
no_added_fines_yellow,2,10.0,1.9179
no_added_fines_yellow,3,10.0,1.4142
no_added_fines_yellow,4,10.0,1.2725
no_added_fines_yellow,5,10.0,1.0075
no_added_fines_yellow,6,10.0,0.5847
no_added_fines_yellow,7,10.0,0.5058
no_added_fines_yellow,8,10.0,0.3197
no_added_fines_yellow,0,10.05,2.709
no_added_fines_yellow,1,10.05,1.8471
no_added_fines_yellow,2,10.05,1.1957
no_added_fines_yellow,3,10.05,0.9043
no_added_fines_yellow,4,10.05,0.5058
no_added_fines_yellow,5,10.05,0.352
no_added_fines_yellow,6,10.05,0.3217
no_added_fines_yellow,0,10.11,2.5876
no_added_fines_yellow,1,10.11,2.4156
no_added_fines_yellow,2,10.11,2.3832
no_added_fines_yellow,3,10.11,1.7358
no_added_fines_yellow,4,10.11,1.1127
no_added_fines_yellow,5,10.11,0.8173
no_added_fines_yellow,6,10.11,0.6858
no_added_fines_yellow,7,10.11,0.5988
no_added_fines_yellow,8,10.11,0.5098
no_added_fines_yellow,9,10.11,0.3844
no_added_fines_yellow,10,10.11,0.35
no_added_fines_yellow,0,10.16,2.6301
no_added_fines_yellow,1,10.16,2.4702
no_added_fines_yellow,2,10.16,1.6408
no_added_fines_yellow,3,10.16,1.4829
no_added_fines_yellow,4,10.16,1.1572
no_added_fines_yellow,5,10.16,1.0257
no_added_fines_yellow,6,10.16,0.7283
no_added_fines_yellow,7,10.16,0.5988
no_added_fines_yellow,8,10.16,0.5038
no_added_fines_yellow,9,10.16,0.4532
no_added_fines_yellow,10,10.16,0.3844
no_added_fines_yellow,0,10.22,2.3246
no_added_fines_yellow,1,10.22,1.6994
no_added_fines_yellow,2,10.22,1.5679
no_added_fines_yellow,3,10.22,1.4101
no_added_fines_yellow,4,10.22,1.2382
no_added_fines_yellow,5,10.22,1.1653
no_added_fines_yellow,6,10.22,0.9529
no_added_fines_yellow,7,10.22,0.6474
no_added_fines_yellow,8,10.22,0.5038
no_added_fines_yellow,9,10.22,0.4512
no_added_fines_yellow,10,10.22,0.4188
no_added_fines_yellow,0,10.27,2.4156
no_added_fines_yellow,1,10.27,2.2396
no_added_fines_yellow,2,10.27,1.7055
no_added_fines_yellow,3,10.27,1.3535
no_added_fines_yellow,4,10.27,1.1754
no_added_fines_yellow,5,10.27,0.9104
no_added_fines_yellow,6,10.27,0.5887
no_added_fines_yellow,7,10.27,0.4977
no_added_fines_yellow,8,10.27,0.4491
no_added_fines_yellow,9,10.27,0.4188
no_added_fines_yellow,0,10.33,2.1506
no_added_fines_yellow,1,10.33,1.7621
no_added_fines_yellow,2,10.33,1.226
no_added_fines_yellow,3,10.33,0.8578
no_added_fines_yellow,4,10.33,0.524
no_added_fines_yellow,5,10.33,0.4491
no_added_fines_yellow,6,10.33,0.4228
no_added_fines_yellow,0,10.38,2.1243
no_added_fines_yellow,1,10.38,1.7621
no_added_fines_yellow,2,10.38,1.311
no_added_fines_yellow,3,10.38,1.1633
no_added_fines_yellow,4,10.38,1.054
no_added_fines_yellow,5,10.38,0.8194
no_added_fines_yellow,6,10.38,0.4775
no_added_fines_yellow,0,10.44,2.0899
no_added_fines_yellow,1,10.44,1.8269
no_added_fines_yellow,2,10.44,1.3211
no_added_fines_yellow,3,10.44,1.2301
no_added_fines_yellow,4,10.44,1.0318
no_added_fines_yellow,5,10.44,0.7769
no_added_fines_yellow,6,10.44,0.6717
no_added_fines_yellow,7,10.44,0.5624
no_added_fines_yellow,8,10.44,0.4775
no_added_fines_yellow,9,10.44,0.4228
no_added_fines_yellow,0,10.49,2.0535
no_added_fines_yellow,1,10.49,1.8269
no_added_fines_yellow,2,10.49,1.3292
no_added_fines_yellow,3,10.49,1.2321
no_added_fines_yellow,4,10.49,0.959
no_added_fines_yellow,5,10.49,0.7162
no_added_fines_yellow,6,10.49,0.5624
no_added_fines_yellow,7,10.49,0.4775
no_added_fines_yellow,8,10.49,0.4066
no_added_fines_yellow,0,10.54,2.009
no_added_fines_yellow,1,10.54,1.8087
no_added_fines_yellow,2,10.54,1.228
no_added_fines_yellow,3,10.54,0.878
no_added_fines_yellow,4,10.54,0.6636
no_added_fines_yellow,5,10.54,0.3723
no_added_fines_yellow,0,10.6,1.9604
no_added_fines_yellow,1,10.6,1.8006
no_added_fines_yellow,2,10.6,1.3737
no_added_fines_yellow,3,10.6,1.224
no_added_fines_yellow,4,10.6,0.9225
no_added_fines_yellow,5,10.6,0.8194
no_added_fines_yellow,6,10.6,0.696
no_added_fines_yellow,7,10.6,0.5928
no_added_fines_yellow,8,10.6,0.4491
no_added_fines_yellow,9,10.6,0.4006
no_added_fines_yellow,10,10.6,0.346
no_added_fines_yellow,0,10.65,1.9058
no_added_fines_yellow,1,10.65,1.7905
no_added_fines_yellow,2,10.65,1.3858
no_added_fines_yellow,3,10.65,0.7526
no_added_fines_yellow,4,10.65,0.5159
no_added_fines_yellow,5,10.65,0.4026
no_added_fines_yellow,6,10.65,0.3197
no_added_fines_yellow,0,10.71,1.7803
no_added_fines_yellow,1,10.71,1.3899
no_added_fines_yellow,2,10.71,0.702
no_added_fines_yellow,3,10.71,0.5422
no_added_fines_yellow,4,10.71,0.4572
no_added_fines_yellow,5,10.71,0.3035
no_added_fines_yellow,0,10.76,1.6327
no_added_fines_yellow,1,10.76,1.226
no_added_fines_yellow,2,10.76,0.7526
no_added_fines_yellow,3,10.76,0.6413
no_added_fines_yellow,4,10.76,0.5098
no_added_fines_yellow,5,10.76,0.3945
no_added_fines_yellow,6,10.76,0.2812
no_added_fines_yellow,0,10.82,1.7642
no_added_fines_yellow,1,10.82,1.4121
no_added_fines_yellow,2,10.82,0.7546
no_added_fines_yellow,3,10.82,0.5867
no_added_fines_yellow,4,10.82,0.5098
no_added_fines_yellow,5,10.82,0.437
no_added_fines_yellow,6,10.82,0.346
no_added_fines_yellow,7,10.82,0.2711
no_added_fines_yellow,0,10.87,1.7783
no_added_fines_yellow,1,10.87,1.2584
no_added_fines_yellow,2,10.87,0.5503
no_added_fines_yellow,3,10.87,0.4451
no_added_fines_yellow,4,10.87,0.3197
no_added_fines_yellow,5,10.87,0.2488
no_added_fines_yellow,0,10.93,1.7803
no_added_fines_yellow,1,10.93,1.398
no_added_fines_yellow,2,10.93,1.2483
no_added_fines_yellow,3,10.93,1.0965
no_added_fines_yellow,4,10.93,0.522
no_added_fines_yellow,5,10.93,0.4471
no_added_fines_yellow,6,10.93,0.3197
no_added_fines_yellow,7,10.93,0.2367
no_added_fines_yellow,0,10.98,1.3899
no_added_fines_yellow,1,10.98,1.0925
no_added_fines_yellow,2,10.98,0.9913
no_added_fines_yellow,3,10.98,0.5503
no_added_fines_yellow,4,10.98,0.5118
no_added_fines_yellow,5,10.98,0.3358
no_added_fines_yellow,6,10.98,0.2286
no_added_fines_yellow,0,11.03,1.841
no_added_fines_yellow,1,11.03,0.9185
no_added_fines_yellow,2,11.03,0.789
no_added_fines_yellow,3,11.03,0.5503
no_added_fines_yellow,4,11.03,0.4936
no_added_fines_yellow,5,11.03,0.354
no_added_fines_yellow,6,11.03,0.2225
no_added_fines_yellow,0,11.09,1.3717
no_added_fines_yellow,1,11.09,1.3029
no_added_fines_yellow,2,11.09,0.8376
no_added_fines_yellow,3,11.09,0.5827
no_added_fines_yellow,4,11.09,0.4734
no_added_fines_yellow,5,11.09,0.3581
no_added_fines_yellow,6,11.09,0.2064
no_added_fines_yellow,0,11.14,1.9098
no_added_fines_yellow,1,11.14,1.3737
no_added_fines_yellow,2,11.14,1.3049
no_added_fines_yellow,3,11.14,0.7587
no_added_fines_yellow,4,11.14,0.5827
no_added_fines_yellow,5,11.14,0.4572
no_added_fines_yellow,6,11.14,0.346
no_added_fines_yellow,7,11.14,0.1962
no_added_fines_yellow,0,11.2,1.9118
no_added_fines_yellow,1,11.2,1.3697
no_added_fines_yellow,2,11.2,0.6838
no_added_fines_yellow,3,11.2,0.5725
no_added_fines_yellow,4,11.2,0.5017
no_added_fines_yellow,5,11.2,0.4228
no_added_fines_yellow,6,11.2,0.3176
no_added_fines_yellow,7,11.2,0.176
no_added_fines_yellow,0,11.25,1.9118
no_added_fines_yellow,1,11.25,1.3757
no_added_fines_yellow,2,11.25,0.6272
no_added_fines_yellow,3,11.25,0.5038
no_added_fines_yellow,4,11.25,0.3925
no_added_fines_yellow,5,11.25,0.2954
no_added_fines_yellow,6,11.25,0.1578
no_added_fines_yellow,0,11.31,1.9118
no_added_fines_yellow,1,11.31,0.5928
no_added_fines_yellow,2,11.31,0.4815
no_added_fines_yellow,3,11.31,0.3601
no_added_fines_yellow,4,11.31,0.261
no_added_fines_yellow,5,11.31,0.1355
no_added_fines_yellow,0,11.36,1.8673
no_added_fines_yellow,1,11.36,0.791
no_added_fines_yellow,2,11.36,0.6413
no_added_fines_yellow,3,11.36,0.5483
no_added_fines_yellow,4,11.36,0.4815
no_added_fines_yellow,5,11.36,0.3399
no_added_fines_yellow,6,11.36,0.2529
no_added_fines_yellow,7,11.36,0.1214
no_added_fines_yellow,0,11.42,1.8653
no_added_fines_yellow,1,11.42,1.8147
no_added_fines_yellow,2,11.42,1.4951
no_added_fines_yellow,3,11.42,0.5139
no_added_fines_yellow,4,11.42,0.441
no_added_fines_yellow,5,11.42,0.3116
no_added_fines_yellow,6,11.42,0.2367
no_added_fines_yellow,7,11.42,0.1012
no_added_fines_yellow,0,11.47,1.8249
no_added_fines_yellow,1,11.47,1.5012
no_added_fines_yellow,2,11.47,0.8194
no_added_fines_yellow,3,11.47,0.4977
no_added_fines_yellow,4,11.47,0.441
no_added_fines_yellow,5,11.47,0.3014
no_added_fines_yellow,6,11.47,0.2084
no_added_fines_yellow,7,11.47,0.087
no_added_fines_yellow,0,11.53,1.8289
no_added_fines_yellow,1,11.53,1.5092
no_added_fines_yellow,2,11.53,1.3555
no_added_fines_yellow,3,11.53,0.6555
no_added_fines_yellow,4,11.53,0.4714
no_added_fines_yellow,5,11.53,0.4168
no_added_fines_yellow,6,11.53,0.2751
no_added_fines_yellow,7,11.53,0.1679
no_added_fines_yellow,8,11.53,0.0708
no_added_fines_yellow,0,11.58,1.3616
no_added_fines_yellow,1,11.58,0.6575
no_added_fines_yellow,2,11.58,0.4552
no_added_fines_yellow,3,11.58,0.4168
no_added_fines_yellow,4,11.58,0.2671
no_added_fines_yellow,5,11.58,0.1092
no_added_fines_yellow,0,11.63,1.8815
no_added_fines_yellow,1,11.63,1.3676
no_added_fines_yellow,2,11.63,0.439
no_added_fines_yellow,3,11.63,0.2468
no_added_fines_yellow,4,11.63,0.0627
no_added_fines_yellow,0,11.69,1.8896
no_added_fines_yellow,1,11.69,1.5497
no_added_fines_yellow,2,11.69,1.3717
no_added_fines_yellow,3,11.69,0.6798
no_added_fines_yellow,4,11.69,0.4572
no_added_fines_yellow,5,11.69,0.4107
no_added_fines_yellow,6,11.69,0.2387
no_added_fines_yellow,7,11.69,0.0344
no_added_fines_yellow,0,11.74,1.9017
no_added_fines_yellow,1,11.74,1.5477
no_added_fines_yellow,2,11.74,0.6798
no_added_fines_yellow,3,11.74,0.4896
no_added_fines_yellow,4,11.74,0.3824
no_added_fines_yellow,5,11.74,0.2185
no_added_fines_yellow,6,11.74,0.0384
no_added_fines_yellow,0,11.8,1.9038
no_added_fines_yellow,1,11.8,1.5477
no_added_fines_yellow,2,11.8,0.6777
no_added_fines_yellow,3,11.8,0.4896
no_added_fines_yellow,4,11.8,0.3642
no_added_fines_yellow,5,11.8,0.2104
no_added_fines_yellow,6,11.8,0.0445
no_added_fines_yellow,0,11.85,1.9058
no_added_fines_yellow,1,11.85,0.5118
no_added_fines_yellow,2,11.85,0.3217
no_added_fines_yellow,3,11.85,0.1922
no_added_fines_yellow,4,11.85,0.0506
no_added_fines_yellow,0,11.91,1.8916
no_added_fines_yellow,1,11.91,0.8679
no_added_fines_yellow,2,11.91,0.5098
no_added_fines_yellow,3,11.91,0.3055
no_added_fines_yellow,4,11.91,0.263
no_added_fines_yellow,5,11.91,0.1841
no_added_fines_yellow,6,11.91,0.0566
no_added_fines_yellow,7,11.91,0.0162
no_added_fines_yellow,0,11.96,1.8896
no_added_fines_yellow,1,11.96,1.841
no_added_fines_yellow,2,11.96,1.485
no_added_fines_yellow,3,11.96,0.9003
no_added_fines_yellow,4,11.96,0.8659
no_added_fines_yellow,5,11.96,0.4775
no_added_fines_yellow,6,11.96,0.4491
no_added_fines_yellow,7,11.96,0.2387
no_added_fines_yellow,8,11.96,0.1457
no_added_fines_yellow,9,11.96,0.0364
no_added_fines_yellow,0,12.02,1.8269
no_added_fines_yellow,1,12.02,1.5841
no_added_fines_yellow,2,12.02,0.9306
no_added_fines_yellow,3,12.02,0.9003
no_added_fines_yellow,4,12.02,0.4471
no_added_fines_yellow,5,12.02,0.2205
no_added_fines_yellow,6,12.02,0.1295
no_added_fines_yellow,7,12.02,0.0546
no_added_fines_yellow,0,12.07,1.8329
no_added_fines_yellow,1,12.07,1.5882
no_added_fines_yellow,2,12.07,1.5497
no_added_fines_yellow,3,12.07,0.9306
no_added_fines_yellow,4,12.07,0.1942
no_added_fines_yellow,5,12.07,0.089
no_added_fines_yellow,0,12.12,1.835
no_added_fines_yellow,1,12.12,1.5861
no_added_fines_yellow,2,12.12,1.5538
no_added_fines_yellow,3,12.12,0.172
no_added_fines_yellow,4,12.12,0.0688
no_added_fines_yellow,0,12.18,1.8997
no_added_fines_yellow,1,12.18,1.5659
no_added_fines_yellow,2,12.18,0.1578
no_added_fines_yellow,3,12.18,0.0809
no_added_fines_yellow,4,12.18,0.0384
no_added_fines_yellow,0,12.23,1.9584
no_added_fines_yellow,1,12.23,1.8997
no_added_fines_yellow,2,12.23,1.5639
no_added_fines_yellow,3,12.23,0.7465
no_added_fines_yellow,4,12.23,0.1497
no_added_fines_yellow,5,12.23,0.0445
no_added_fines_yellow,0,12.29,1.9564
no_added_fines_yellow,1,12.29,1.922
no_added_fines_yellow,2,12.29,1.5639
no_added_fines_yellow,3,12.29,0.5098
no_added_fines_yellow,4,12.29,0.4855
no_added_fines_yellow,5,12.29,0.1315
no_added_fines_yellow,6,12.29,0.0526
no_added_fines_yellow,7,12.29,0.0142
no_added_fines_yellow,0,12.34,1.9078
no_added_fines_yellow,1,12.34,1.6064
no_added_fines_yellow,2,12.34,0.9934
no_added_fines_yellow,3,12.34,0.5118
no_added_fines_yellow,4,12.34,0.4855
no_added_fines_yellow,5,12.34,0.1194
no_added_fines_yellow,6,12.34,0.0465
no_added_fines_yellow,0,12.4,1.9038
no_added_fines_yellow,1,12.4,1.8572
no_added_fines_yellow,2,12.4,1.6104
no_added_fines_yellow,3,12.4,0.8092
no_added_fines_yellow,4,12.4,0.5442
no_added_fines_yellow,5,12.4,0.4572
no_added_fines_yellow,6,12.4,0.1052
no_added_fines_yellow,7,12.4,0.0344
no_added_fines_yellow,0,12.45,1.8451
no_added_fines_yellow,1,12.45,1.663
no_added_fines_yellow,2,12.45,1.6124
no_added_fines_yellow,3,12.45,0.8113
no_added_fines_yellow,4,12.45,0.5442
no_added_fines_yellow,5,12.45,0.4552
no_added_fines_yellow,6,12.45,0.0931
no_added_fines_yellow,7,12.45,0.0263
no_added_fines_yellow,0,12.51,1.8431
no_added_fines_yellow,1,12.51,1.6711
no_added_fines_yellow,2,12.51,1.6185
no_added_fines_yellow,3,12.51,1.5821
no_added_fines_yellow,4,12.51,1.0257
no_added_fines_yellow,5,12.51,0.087
no_added_fines_yellow,6,12.51,0.0384
no_added_fines_yellow,7,12.51,0.0142
no_added_fines_yellow,0,12.56,1.574
no_added_fines_yellow,1,12.56,1.0561
no_added_fines_yellow,2,12.56,0.087
no_added_fines_yellow,3,12.56,0.0384
no_added_fines_yellow,4,12.56,0.0121
no_added_fines_yellow,0,12.61,1.6367
no_added_fines_yellow,1,12.61,1.5639
no_added_fines_yellow,2,12.61,1.0844
no_added_fines_yellow,3,12.61,1.0561
no_added_fines_yellow,4,12.61,0.0931
no_added_fines_yellow,5,12.61,0.0384
no_added_fines_yellow,6,12.61,0.0121
no_added_fines_yellow,0,12.67,1.6367
no_added_fines_yellow,1,12.67,1.5598
no_added_fines_yellow,2,12.67,1.0864
no_added_fines_yellow,3,12.67,0.8416
no_added_fines_yellow,4,12.67,0.4613
no_added_fines_yellow,5,12.67,0.0971
no_added_fines_yellow,6,12.67,0.0364
no_added_fines_yellow,7,12.67,0.0142
no_added_fines_yellow,0,12.72,1.8754
no_added_fines_yellow,1,12.72,1.6327
no_added_fines_yellow,2,12.72,1.5821
no_added_fines_yellow,3,12.72,0.4613
no_added_fines_yellow,4,12.72,0.091
no_added_fines_yellow,5,12.72,0.0243
no_added_fines_yellow,0,12.78,1.8754
no_added_fines_yellow,1,12.78,1.6327
no_added_fines_yellow,2,12.78,1.5841
no_added_fines_yellow,3,12.78,0.5827
no_added_fines_yellow,4,12.78,0.085
no_added_fines_yellow,5,12.78,0.0243
no_added_fines_yellow,0,12.83,1.9402
no_added_fines_yellow,1,12.83,1.6468
