experiment_id,replicate_id,fraction_id,species_id,temperature_K,flow_m3_s,grind_source,fraction_mass_kg,accumulated_mass_coordinate_kg,fraction_lower_mass_kg,fraction_upper_mass_kg,source_concentration_mg_g,concentration_kg_per_kg_beverage,fraction_species_mass_kg,cumulative_measured_fraction_species_mass_kg,coordinate_semantics,contiguity_status,source_file,source_row,source_hash,evidence_status
5,1,2,trigonelline,353.15,2e-06,1.7,0.0059261,0.00986685,0.0069038,0.012829899999999998,3.99827,0.00399827,2.3694147847e-05,6.525958035500001e-05,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,75,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,1,3,caffeine,353.15,2e-06,1.7,0.005661500000000001,0.01566065,0.0128299,0.018491399999999998,4.58568,0.00458568,2.596182732e-05,0.000134002325669,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,76,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,1,3,trigonelline,353.15,2e-06,1.7,0.005661500000000001,0.01566065,0.0128299,0.018491399999999998,2.43725,0.00243725,1.3798490875e-05,7.905807123000001e-05,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,76,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,1,5,caffeine,353.15,2e-06,1.7,0.005419800000000001,0.026757000000000003,0.024047100000000002,0.029466900000000004,2.93996,0.00293996,1.5933995208000002e-05,0.000149936320877,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,77,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,1,5,trigonelline,353.15,2e-06,1.7,0.005419800000000001,0.026757000000000003,0.024047100000000002,0.029466900000000004,1.31999,0.00131999,7.154081802e-06,8.6212153032e-05,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,77,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,1,7,caffeine,353.15,2e-06,1.7,0.00517,0.037315,0.03473,0.0399,2.01207,0.00201207,1.04024019e-05,0.000160338722777,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,78,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,1,7,trigonelline,353.15,2e-06,1.7,0.00517,0.037315,0.03473,0.0399,0.78826,0.0007882599999999999,4.0753042e-06,9.028745723200001e-05,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,78,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,1,10,caffeine,353.15,2e-06,1.7,0.0054116,0.0529218,0.050216,0.0556276,1.18932,0.00118932,6.4361241119999995e-06,0.000166774846889,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,79,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,1,10,trigonelline,353.15,2e-06,1.7,0.0054116,0.0529218,0.050216,0.0556276,0.34295,0.00034294999999999996,1.8559082199999998e-06,9.2143365452e-05,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,79,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,2,1,caffeine,353.15,2e-06,1.7,0.0066346,0.0033173,0.0,0.0066346,9.1913,0.0091913,6.0980598979999994e-05,6.0980598979999994e-05,FRACTION_MASS_MIDPOINT,FIRST_MEASURED_FRACTION,puckworks/data/schmieder2023/raw_fractions.csv,80,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,2,1,trigonelline,353.15,2e-06,1.7,0.0066346,0.0033173,0.0,0.0066346,6.08647,0.00608647,4.0381293862e-05,4.0381293862e-05,FRACTION_MASS_MIDPOINT,FIRST_MEASURED_FRACTION,puckworks/data/schmieder2023/raw_fractions.csv,80,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,2,2,caffeine,353.15,2e-06,1.7,0.0062847,0.00977695,0.006634599999999999,0.0129193,5.98425,0.00598425,3.7609215975e-05,9.8589814955e-05,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,81,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,2,2,trigonelline,353.15,2e-06,1.7,0.0062847,0.00977695,0.006634599999999999,0.0129193,3.41127,0.00341127,2.1438808568999997e-05,6.182010243099999e-05,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,81,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,2,3,caffeine,353.15,2e-06,1.7,0.0059041,0.01587135,0.0129193,0.0188234,4.57403,0.00457403,2.7005530522999995e-05,0.000125595345478,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,82,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,2,3,trigonelline,353.15,2e-06,1.7,0.0059041,0.01587135,0.0129193,0.0188234,2.4476,0.0024476,1.4450875159999998e-05,7.627097759099999e-05,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,82,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,2,5,caffeine,353.15,2e-06,1.7,0.005522,0.0272331,0.0244721,0.0299941,3.05514,0.0030551400000000005,1.6870483080000003e-05,0.000142465828558,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,83,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,2,5,trigonelline,353.15,2e-06,1.7,0.005522,0.0272331,0.0244721,0.0299941,1.37912,0.00137912,7.615500639999999e-06,8.388647823099998e-05,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,83,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,2,7,caffeine,353.15,2e-06,1.7,0.005174400000000001,0.038139200000000005,0.035552,0.0407264,2.06924,0.0020692400000000004,1.0707075456000002e-05,0.000153172904014,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,84,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,2,7,trigonelline,353.15,2e-06,1.7,0.005174400000000001,0.038139200000000005,0.035552,0.0407264,0.80641,0.00080641,4.172687904e-06,8.805916613499998e-05,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,84,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,2,10,caffeine,353.15,2e-06,1.7,0.0055284,0.0540857,0.0513215,0.05684990000000001,1.23689,0.00123689,6.838022676e-06,0.00016001092669,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,85,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,2,10,trigonelline,353.15,2e-06,1.7,0.0055284,0.0540857,0.0513215,0.05684990000000001,0.34271,0.00034271000000000003,1.8946379640000001e-06,8.995380409899999e-05,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,85,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,3,1,caffeine,353.15,2e-06,1.7,0.0067238,0.0033619,0.0,0.0067238,8.43358,0.00843358,5.6705705203999986e-05,5.6705705203999986e-05,FRACTION_MASS_MIDPOINT,FIRST_MEASURED_FRACTION,puckworks/data/schmieder2023/raw_fractions.csv,86,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,3,1,trigonelline,353.15,2e-06,1.7,0.0067238,0.0033619,0.0,0.0067238,5.80585,0.00580585,3.903737423e-05,3.903737423e-05,FRACTION_MASS_MIDPOINT,FIRST_MEASURED_FRACTION,puckworks/data/schmieder2023/raw_fractions.csv,86,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,3,2,caffeine,353.15,2e-06,1.7,0.0063024,0.0130262,0.009875,0.016177399999999998,,,,,FRACTION_MASS_MIDPOINT,SOURCE_CONTIGUITY_ANOMALY,puckworks/data/schmieder2023/raw_fractions.csv,87,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,3,2,trigonelline,353.15,2e-06,1.7,0.0063024,0.0130262,0.009875,0.016177399999999998,,,,,FRACTION_MASS_MIDPOINT,SOURCE_CONTIGUITY_ANOMALY,puckworks/data/schmieder2023/raw_fractions.csv,87,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,3,3,caffeine,353.15,2e-06,1.7,0.0059107000000000005,0.01598155,0.0130262,0.018936900000000003,4.50205,0.00450205,2.6610266934999997e-05,8.331597213899998e-05,FRACTION_MASS_MIDPOINT,SOURCE_CONTIGUITY_ANOMALY,puckworks/data/schmieder2023/raw_fractions.csv,88,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,3,3,trigonelline,353.15,2e-06,1.7,0.0059107000000000005,0.01598155,0.0130262,0.018936900000000003,2.48216,0.00248216,1.4671303112e-05,5.3708677342e-05,FRACTION_MASS_MIDPOINT,SOURCE_CONTIGUITY_ANOMALY,puckworks/data/schmieder2023/raw_fractions.csv,88,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,3,5,caffeine,353.15,2e-06,1.7,0.0058073,0.02738335,0.0244797,0.030286999999999998,2.90724,0.0029072399999999997,1.6883214852e-05,0.00010019918699099998,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,89,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,3,5,trigonelline,353.15,2e-06,1.7,0.0058073,0.02738335,0.0244797,0.030286999999999998,1.35228,0.00135228,7.853095644e-06,6.1561772986e-05,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,89,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,3,7,caffeine,353.15,2e-06,1.7,0.0052297,0.03848825,0.03587340000000001,0.0411031,1.93896,0.00193896,1.0140179112e-05,0.00011033936610299998,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,90,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,3,7,trigonelline,353.15,2e-06,1.7,0.0052297,0.03848825,0.03587340000000001,0.0411031,0.78984,0.00078984,4.130626248e-06,6.5692399234e-05,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,90,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,3,10,caffeine,353.15,2e-06,1.7,0.0055008,0.054444200000000005,0.051693800000000005,0.057194600000000005,1.2246,0.0012246,6.7362796799999985e-06,0.00011707564578299998,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,91,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
5,3,10,trigonelline,353.15,2e-06,1.7,0.0055008,0.054444200000000005,0.051693800000000005,0.057194600000000005,0.38275,0.00038275,2.1054312e-06,6.779783043400001e-05,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,91,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,1,1,caffeine,371.15,2e-06,1.7,0.005902999999999999,0.0029514999999999997,0.0,0.005902999999999999,8.24743,0.00824743,4.868457928999999e-05,4.868457928999999e-05,FRACTION_MASS_MIDPOINT,FIRST_MEASURED_FRACTION,puckworks/data/schmieder2023/raw_fractions.csv,92,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,1,1,trigonelline,371.15,2e-06,1.7,0.005902999999999999,0.0029514999999999997,0.0,0.005902999999999999,5.47473,0.005474730000000001,3.2317331189999995e-05,3.2317331189999995e-05,FRACTION_MASS_MIDPOINT,FIRST_MEASURED_FRACTION,puckworks/data/schmieder2023/raw_fractions.csv,92,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,1,2,caffeine,371.15,2e-06,1.7,0.0066017,0.00920385,0.0059029999999999985,0.0125047,6.70192,0.00670192,4.4244065264e-05,9.292864455399999e-05,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,93,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,1,2,trigonelline,371.15,2e-06,1.7,0.0066017,0.00920385,0.0059029999999999985,0.0125047,4.00329,0.00400329,2.6428519593e-05,5.874585078299999e-05,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,93,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,1,3,caffeine,371.15,2e-06,1.7,0.005793700000000001,0.01540155,0.0125047,0.018298400000000003,4.98572,0.00498572,2.8885765964e-05,0.00012181441051799999,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,94,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,1,3,trigonelline,371.15,2e-06,1.7,0.005793700000000001,0.01540155,0.0125047,0.018298400000000003,2.69791,0.00269791,1.5630881167e-05,7.437673195e-05,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,94,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,1,5,caffeine,371.15,2e-06,1.7,0.0052866,0.0263695,0.0237262,0.0290128,2.7535,0.0027535,1.4556653099999997e-05,0.000136371063618,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,95,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,1,5,trigonelline,371.15,2e-06,1.7,0.0052866,0.0263695,0.0237262,0.0290128,1.13219,0.0011321900000000001,5.9854356539999994e-06,8.036216760399999e-05,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,95,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,1,7,caffeine,371.15,2e-06,1.7,0.005016700000000001,0.037138750000000005,0.034630400000000006,0.039647100000000005,1.72413,0.00172413,8.649442970999999e-06,0.000145020506589,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,96,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,1,7,trigonelline,371.15,2e-06,1.7,0.005016700000000001,0.037138750000000005,0.034630400000000006,0.039647100000000005,0.62663,0.00062663,3.1436147209999998e-06,8.350578232499998e-05,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,96,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,1,10,caffeine,371.15,2e-06,1.7,0.0052859,0.05236345,0.0497205,0.055006400000000004,1.0692,0.0010692,5.651684279999999e-06,0.000150672190869,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,97,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,1,10,trigonelline,371.15,2e-06,1.7,0.0052859,0.05236345,0.0497205,0.055006400000000004,0.32745,0.00032745,1.7308679550000001e-06,8.523665027999998e-05,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,97,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,2,1,caffeine,371.15,2e-06,1.7,0.007890600000000001,0.0039453000000000005,0.0,0.007890600000000001,8.62219,0.00862219,6.803425241399999e-05,6.803425241399999e-05,FRACTION_MASS_MIDPOINT,FIRST_MEASURED_FRACTION,puckworks/data/schmieder2023/raw_fractions.csv,98,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,2,1,trigonelline,371.15,2e-06,1.7,0.007890600000000001,0.0039453000000000005,0.0,0.007890600000000001,5.47823,0.00547823,4.3226521637999996e-05,4.3226521637999996e-05,FRACTION_MASS_MIDPOINT,FIRST_MEASURED_FRACTION,puckworks/data/schmieder2023/raw_fractions.csv,98,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,2,2,caffeine,371.15,2e-06,1.7,0.0060371,0.010909150000000001,0.007890600000000001,0.0139277,6.42843,0.00642843,3.8809074752999994e-05,0.00010684332716699997,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,99,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,2,2,trigonelline,371.15,2e-06,1.7,0.0060371,0.010909150000000001,0.007890600000000001,0.0139277,3.56679,0.0035667900000000002,2.1533067909e-05,6.4759589547e-05,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,99,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,2,3,caffeine,371.15,2e-06,1.7,0.0058742,0.0168648,0.013927699999999998,0.0198019,4.82767,0.00482767,2.8358699114000003e-05,0.00013520202628099998,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,100,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,2,3,trigonelline,371.15,2e-06,1.7,0.0058742,0.0168648,0.013927699999999998,0.0198019,2.42117,0.0024211700000000003,1.4222436813999999e-05,7.8982026361e-05,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,100,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,2,5,caffeine,371.15,2e-06,1.7,0.0055135,0.028215050000000002,0.025458300000000003,0.0309718,2.91153,0.00291153,1.6052720654999998e-05,0.00015125474693599998,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,101,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,2,5,trigonelline,371.15,2e-06,1.7,0.0055135,0.028215050000000002,0.025458300000000003,0.0309718,1.17705,0.00117705,6.489665174999999e-06,8.5471691536e-05,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,101,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,2,7,caffeine,371.15,2e-06,1.7,0.0050016,0.0386774,0.0361766,0.0411782,1.8726,0.0018726,9.36599616e-06,0.00016062074309599998,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,102,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,2,7,trigonelline,371.15,2e-06,1.7,0.0050016,0.0386774,0.0361766,0.0411782,0.64022,0.00064022,3.2021243519999996e-06,8.867381588799999e-05,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,102,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,2,10,caffeine,371.15,2e-06,1.7,0.0052951,0.054273550000000004,0.051626,0.0569211,1.09335,0.00109335,5.789397584999999e-06,0.00016641014068099997,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,103,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,2,10,trigonelline,371.15,2e-06,1.7,0.0052951,0.054273550000000004,0.051626,0.0569211,0.28275,0.00028275,1.497189525e-06,9.017100541299999e-05,FRACTION_MASS_MIDPOINT,SOURCE_UNMEASURED_FRACTION_GAP,puckworks/data/schmieder2023/raw_fractions.csv,103,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,3,1,caffeine,371.15,2e-06,1.7,0.0069484,0.0034742,0.0,0.0069484,8.92085,0.00892085,6.198563414e-05,6.198563414e-05,FRACTION_MASS_MIDPOINT,FIRST_MEASURED_FRACTION,puckworks/data/schmieder2023/raw_fractions.csv,104,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,3,1,trigonelline,371.15,2e-06,1.7,0.0069484,0.0034742,0.0,0.0069484,5.78432,0.00578432,4.0191769088e-05,4.0191769088e-05,FRACTION_MASS_MIDPOINT,FIRST_MEASURED_FRACTION,puckworks/data/schmieder2023/raw_fractions.csv,104,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,3,2,caffeine,371.15,2e-06,1.7,0.0060385000000000005,0.009967650000000002,0.006948400000000001,0.012986900000000001,6.44803,0.00644803,3.8936429155e-05,0.000100922063295,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,105,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,3,2,trigonelline,371.15,2e-06,1.7,0.0060385000000000005,0.009967650000000002,0.006948400000000001,0.012986900000000001,3.6202,0.0036202,2.18605777e-05,6.2052346788e-05,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,105,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,3,3,caffeine,371.15,2e-06,1.7,0.0058539,0.01591385,0.012986900000000001,0.0188408,4.74623,0.00474623,2.7783955797e-05,0.000128706019092,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,106,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
6,3,3,trigonelline,371.15,2e-06,1.7,0.0058539,0.01591385,0.012986900000000001,0.0188408,2.41999,0.00241999,1.4166379460999999e-05,7.6218726249e-05,FRACTION_MASS_MIDPOINT,CONTIGUOUS_WITHIN_PRINTED_PRECISION,puckworks/data/schmieder2023/raw_fractions.csv,106,f3511dd46648fb34962c9d774cc901fa65acd7f0caaf130f143e4f04dbb0915f,PRIMARY_DIRECT_MEASUREMENT
