# Moroney, Lee, O'Brien, Suijver, Marra (2015) Chem. Eng. Sci. 137:216-234, doi:10.1016/j.ces.2015.06.003
# Figure 6: batch extraction, numerical solution (model, Table 1 parameters) vs experiment; ch (kg/m3) vs t (s)
# extraction_method: PDF vector-path extraction (PyMuPDF); calibration from in-figure tick-mark coordinates; MEASURED (exact plotted coordinates, no raster digitization error)
# calibration: MATLAB axis-box ticks; panel a y-range 0-40, panel b 0-35, x 0-600 s
# model curve = dense polyline vertices as plotted; experiment = green asterisk marker centroids
panel,grind,type,t_s,ch_kg_m3
a,JK_standard_drip_filter,model,110.778,35.6273
a,JK_standard_drip_filter,model,110.89,35.6368
a,JK_standard_drip_filter,model,111.224,35.6368
a,JK_standard_drip_filter,model,111.336,35.6463
a,JK_standard_drip_filter,model,111.673,35.6463
a,JK_standard_drip_filter,model,111.786,35.6558
a,JK_standard_drip_filter,model,111.898,35.6558
a,JK_standard_drip_filter,model,112.011,35.6653
a,JK_standard_drip_filter,model,112.344,35.6653
a,JK_standard_drip_filter,model,112.456,35.6748
a,JK_standard_drip_filter,model,112.569,35.6748
a,JK_standard_drip_filter,model,112.681,35.6748
a,JK_standard_drip_filter,model,112.794,35.6843
a,JK_standard_drip_filter,model,113.127,35.6843
a,JK_standard_drip_filter,model,113.239,35.6938
a,JK_standard_drip_filter,model,113.577,35.6938
a,JK_standard_drip_filter,model,113.689,35.7034
a,JK_standard_drip_filter,model,113.91,35.7034
a,JK_standard_drip_filter,model,114.022,35.7125
a,JK_standard_drip_filter,model,114.36,35.7125
a,JK_standard_drip_filter,model,114.472,35.722
a,JK_standard_drip_filter,model,114.693,35.722
a,JK_standard_drip_filter,model,114.805,35.7315
a,JK_standard_drip_filter,model,115.143,35.7315
a,JK_standard_drip_filter,model,115.255,35.741
a,JK_standard_drip_filter,model,115.48,35.741
a,JK_standard_drip_filter,model,115.588,35.7506
a,JK_standard_drip_filter,model,116.038,35.7506
a,JK_standard_drip_filter,model,116.151,35.7601
a,JK_standard_drip_filter,model,116.484,35.7601
a,JK_standard_drip_filter,model,116.596,35.7696
a,JK_standard_drip_filter,model,116.821,35.7696
a,JK_standard_drip_filter,model,116.934,35.7791
a,JK_standard_drip_filter,model,117.267,35.7791
a,JK_standard_drip_filter,model,117.379,35.7882
a,JK_standard_drip_filter,model,117.717,35.7882
a,JK_standard_drip_filter,model,117.829,35.7978
a,JK_standard_drip_filter,model,118.162,35.7978
a,JK_standard_drip_filter,model,118.275,35.8073
a,JK_standard_drip_filter,model,118.612,35.8073
a,JK_standard_drip_filter,model,118.724,35.8168
a,JK_standard_drip_filter,model,119.058,35.8168
a,JK_standard_drip_filter,model,119.17,35.8263
a,JK_standard_drip_filter,model,119.507,35.8263
a,JK_standard_drip_filter,model,119.62,35.8358
a,JK_standard_drip_filter,model,120.066,35.8358
a,JK_standard_drip_filter,model,120.178,35.8453
a,JK_standard_drip_filter,model,120.515,35.8453
a,JK_standard_drip_filter,model,120.624,35.8545
a,JK_standard_drip_filter,model,120.961,35.8545
a,JK_standard_drip_filter,model,121.073,35.864
a,JK_standard_drip_filter,model,121.411,35.864
a,JK_standard_drip_filter,model,121.519,35.8735
a,JK_standard_drip_filter,model,121.969,35.8735
a,JK_standard_drip_filter,model,122.081,35.883
a,JK_standard_drip_filter,model,122.414,35.883
a,JK_standard_drip_filter,model,122.527,35.8925
a,JK_standard_drip_filter,model,122.977,35.8925
a,JK_standard_drip_filter,model,123.089,35.902
a,JK_standard_drip_filter,model,123.422,35.902
a,JK_standard_drip_filter,model,123.535,35.9115
a,JK_standard_drip_filter,model,123.647,35.9115
a,JK_standard_drip_filter,model,123.984,35.9115
a,JK_standard_drip_filter,model,124.093,35.921
a,JK_standard_drip_filter,model,124.543,35.921
a,JK_standard_drip_filter,model,124.655,35.9305
a,JK_standard_drip_filter,model,124.988,35.9305
a,JK_standard_drip_filter,model,125.101,35.94
a,JK_standard_drip_filter,model,125.663,35.94
a,JK_standard_drip_filter,model,125.771,35.9492
a,JK_standard_drip_filter,model,126.109,35.9492
a,JK_standard_drip_filter,model,126.221,35.9587
a,JK_standard_drip_filter,model,126.779,35.9587
a,JK_standard_drip_filter,model,126.892,35.9682
a,JK_standard_drip_filter,model,127.341,35.9682
a,JK_standard_drip_filter,model,127.45,35.9777
a,JK_standard_drip_filter,model,127.899,35.9777
a,JK_standard_drip_filter,model,128.012,35.9872
a,JK_standard_drip_filter,model,128.458,35.9872
a,JK_standard_drip_filter,model,128.57,35.9967
a,JK_standard_drip_filter,model,129.02,35.9967
a,JK_standard_drip_filter,model,129.128,36.0062
a,JK_standard_drip_filter,model,129.578,36.0062
a,JK_standard_drip_filter,model,129.69,36.0157
a,JK_standard_drip_filter,model,130.361,36.0157
a,JK_standard_drip_filter,model,130.473,36.0249
a,JK_standard_drip_filter,model,130.919,36.0249
a,JK_standard_drip_filter,model,131.031,36.0344
a,JK_standard_drip_filter,model,131.481,36.0344
a,JK_standard_drip_filter,model,131.593,36.0439
a,JK_standard_drip_filter,model,132.264,36.0439
a,JK_standard_drip_filter,model,132.376,36.0534
a,JK_standard_drip_filter,model,132.935,36.0534
a,JK_standard_drip_filter,model,133.047,36.0629
a,JK_standard_drip_filter,model,133.493,36.0629
a,JK_standard_drip_filter,model,133.605,36.0724
a,JK_standard_drip_filter,model,134.276,36.0724
a,JK_standard_drip_filter,model,134.388,36.0819
a,JK_standard_drip_filter,model,134.725,36.0819
a,JK_standard_drip_filter,model,134.95,36.0819
a,JK_standard_drip_filter,model,135.063,36.0915
a,JK_standard_drip_filter,model,135.621,36.0915
a,JK_standard_drip_filter,model,135.733,36.101
a,JK_standard_drip_filter,model,136.404,36.101
a,JK_standard_drip_filter,model,136.516,36.1105
a,JK_standard_drip_filter,model,137.187,36.1105
a,JK_standard_drip_filter,model,137.299,36.1196
a,JK_standard_drip_filter,model,137.97,36.1196
a,JK_standard_drip_filter,model,138.082,36.1291
a,JK_standard_drip_filter,model,138.64,36.1291
a,JK_standard_drip_filter,model,138.753,36.1387
a,JK_standard_drip_filter,model,139.423,36.1387
a,JK_standard_drip_filter,model,139.536,36.1482
a,JK_standard_drip_filter,model,140.319,36.1482
a,JK_standard_drip_filter,model,140.431,36.1577
a,JK_standard_drip_filter,model,141.102,36.1577
a,JK_standard_drip_filter,model,141.214,36.1672
a,JK_standard_drip_filter,model,141.885,36.1672
a,JK_standard_drip_filter,model,141.997,36.1767
a,JK_standard_drip_filter,model,142.78,36.1767
a,JK_standard_drip_filter,model,142.893,36.1862
a,JK_standard_drip_filter,model,143.676,36.1862
a,JK_standard_drip_filter,model,143.788,36.1954
a,JK_standard_drip_filter,model,144.683,36.1954
a,JK_standard_drip_filter,model,144.796,36.2049
a,JK_standard_drip_filter,model,145.579,36.2049
a,JK_standard_drip_filter,model,145.691,36.2144
a,JK_standard_drip_filter,model,145.804,36.2144
a,JK_standard_drip_filter,model,146.587,36.2144
a,JK_standard_drip_filter,model,146.699,36.2239
a,JK_standard_drip_filter,model,147.482,36.2239
a,JK_standard_drip_filter,model,147.594,36.2334
a,JK_standard_drip_filter,model,148.49,36.2334
a,JK_standard_drip_filter,model,148.602,36.2429
a,JK_standard_drip_filter,model,149.498,36.2429
a,JK_standard_drip_filter,model,149.606,36.2521
a,JK_standard_drip_filter,model,150.614,36.2521
a,JK_standard_drip_filter,model,150.726,36.2616
a,JK_standard_drip_filter,model,151.734,36.2616
a,JK_standard_drip_filter,model,151.847,36.2711
a,JK_standard_drip_filter,model,152.854,36.2711
a,JK_standard_drip_filter,model,152.967,36.2806
a,JK_standard_drip_filter,model,154.083,36.2806
a,JK_standard_drip_filter,model,154.196,36.2901
a,JK_standard_drip_filter,model,154.533,36.2901
a,JK_standard_drip_filter,model,154.866,36.2901
a,JK_standard_drip_filter,model,155.203,36.2901
a,JK_standard_drip_filter,model,155.316,36.2996
a,JK_standard_drip_filter,model,155.428,36.2996
a,JK_standard_drip_filter,model,155.762,36.2996
a,JK_standard_drip_filter,model,156.099,36.2996
a,JK_standard_drip_filter,model,156.432,36.2996
a,JK_standard_drip_filter,model,156.545,36.3091
a,JK_standard_drip_filter,model,156.882,36.3091
a,JK_standard_drip_filter,model,157.777,36.3091
a,JK_standard_drip_filter,model,157.89,36.3186
a,JK_standard_drip_filter,model,159.118,36.3186
a,JK_standard_drip_filter,model,159.231,36.3281
a,JK_standard_drip_filter,model,160.576,36.3281
a,JK_standard_drip_filter,model,160.684,36.3376
a,JK_standard_drip_filter,model,161.917,36.3376
a,JK_standard_drip_filter,model,162.029,36.3468
a,JK_standard_drip_filter,model,163.483,36.3468
a,JK_standard_drip_filter,model,163.595,36.3563
a,JK_standard_drip_filter,model,163.82,36.3563
a,JK_standard_drip_filter,model,164.154,36.3563
a,JK_standard_drip_filter,model,164.491,36.3563
a,JK_standard_drip_filter,model,164.828,36.3563
a,JK_standard_drip_filter,model,165.049,36.3563
a,JK_standard_drip_filter,model,165.161,36.3658
a,JK_standard_drip_filter,model,165.274,36.3658
a,JK_standard_drip_filter,model,165.611,36.3658
a,JK_standard_drip_filter,model,165.944,36.3658
a,JK_standard_drip_filter,model,166.282,36.3658
a,JK_standard_drip_filter,model,166.615,36.3658
a,JK_standard_drip_filter,model,166.727,36.3753
a,JK_standard_drip_filter,model,167.96,36.3753
a,JK_standard_drip_filter,model,168.406,36.3753
a,JK_standard_drip_filter,model,168.518,36.3848
a,JK_standard_drip_filter,model,170.197,36.3848
a,JK_standard_drip_filter,model,170.309,36.3943
a,JK_standard_drip_filter,model,170.98,36.3943
a,JK_standard_drip_filter,model,171.278,36.3943
a,JK_standard_drip_filter,model,171.577,36.3943
a,JK_standard_drip_filter,model,171.875,36.3943
a,JK_standard_drip_filter,model,171.987,36.3943
a,JK_standard_drip_filter,model,172.1,36.4038
a,JK_standard_drip_filter,model,172.437,36.4038
a,JK_standard_drip_filter,model,172.77,36.4038
a,JK_standard_drip_filter,model,173.108,36.4038
a,JK_standard_drip_filter,model,174.003,36.4038
a,JK_standard_drip_filter,model,174.116,36.413
a,JK_standard_drip_filter,model,174.899,36.413
a,JK_standard_drip_filter,model,175.232,36.413
a,JK_standard_drip_filter,model,175.569,36.413
a,JK_standard_drip_filter,model,175.906,36.413
a,JK_standard_drip_filter,model,176.127,36.413
a,JK_standard_drip_filter,model,176.24,36.4225
a,JK_standard_drip_filter,model,176.352,36.4225
a,JK_standard_drip_filter,model,176.689,36.4225
a,JK_standard_drip_filter,model,177.023,36.4225
a,JK_standard_drip_filter,model,177.36,36.4225
a,JK_standard_drip_filter,model,178.48,36.4225
a,JK_standard_drip_filter,model,178.589,36.432
a,JK_standard_drip_filter,model,179.038,36.432
a,JK_standard_drip_filter,model,179.484,36.432
a,JK_standard_drip_filter,model,179.783,36.432
a,JK_standard_drip_filter,model,180.081,36.432
a,JK_standard_drip_filter,model,180.379,36.432
a,JK_standard_drip_filter,model,180.829,36.432
a,JK_standard_drip_filter,model,180.942,36.4415
a,JK_standard_drip_filter,model,182.058,36.4415
a,JK_standard_drip_filter,model,182.356,36.4415
a,JK_standard_drip_filter,model,182.655,36.4415
a,JK_standard_drip_filter,model,182.953,36.4415
a,JK_standard_drip_filter,model,183.291,36.4415
a,JK_standard_drip_filter,model,183.403,36.451
a,JK_standard_drip_filter,model,184.857,36.451
a,JK_standard_drip_filter,model,185.155,36.451
a,JK_standard_drip_filter,model,185.453,36.451
a,JK_standard_drip_filter,model,185.752,36.451
a,JK_standard_drip_filter,model,186.089,36.451
a,JK_standard_drip_filter,model,186.198,36.4605
a,JK_standard_drip_filter,model,187.43,36.4605
a,JK_standard_drip_filter,model,187.768,36.4605
a,JK_standard_drip_filter,model,188.101,36.4605
a,JK_standard_drip_filter,model,188.438,36.4605
a,JK_standard_drip_filter,model,188.996,36.4605
a,JK_standard_drip_filter,model,189.109,36.4697
a,JK_standard_drip_filter,model,190.117,36.4697
a,JK_standard_drip_filter,model,190.562,36.4697
a,JK_standard_drip_filter,model,190.861,36.4697
a,JK_standard_drip_filter,model,191.159,36.4697
a,JK_standard_drip_filter,model,191.458,36.4697
a,JK_standard_drip_filter,model,192.241,36.4697
a,JK_standard_drip_filter,model,192.353,36.4792
a,JK_standard_drip_filter,model,193.028,36.4792
a,JK_standard_drip_filter,model,193.811,36.4792
a,JK_standard_drip_filter,model,194.594,36.4792
a,JK_standard_drip_filter,model,195.377,36.4792
a,JK_standard_drip_filter,model,195.71,36.4792
a,JK_standard_drip_filter,model,195.822,36.4887
a,JK_standard_drip_filter,model,196.605,36.4887
a,JK_standard_drip_filter,model,197.388,36.4887
a,JK_standard_drip_filter,model,198.171,36.4887
a,JK_standard_drip_filter,model,198.509,36.4887
a,JK_standard_drip_filter,model,198.846,36.4887
a,JK_standard_drip_filter,model,199.179,36.4887
a,JK_standard_drip_filter,model,199.516,36.4887
a,JK_standard_drip_filter,model,199.629,36.4887
a,JK_standard_drip_filter,model,199.741,36.4982
a,JK_standard_drip_filter,model,200.075,36.4982
a,JK_standard_drip_filter,model,200.412,36.4982
a,JK_standard_drip_filter,model,200.745,36.4982
a,JK_standard_drip_filter,model,201.195,36.4982
a,JK_standard_drip_filter,model,201.532,36.4982
a,JK_standard_drip_filter,model,202.315,36.4982
a,JK_standard_drip_filter,model,203.098,36.4982
a,JK_standard_drip_filter,model,203.881,36.4982
a,JK_standard_drip_filter,model,203.993,36.4982
a,JK_standard_drip_filter,model,204.106,36.5077
a,JK_standard_drip_filter,model,204.889,36.5077
a,JK_standard_drip_filter,model,205.672,36.5077
a,JK_standard_drip_filter,model,206.455,36.5077
a,JK_standard_drip_filter,model,207.013,36.5077
a,JK_standard_drip_filter,model,207.311,36.5077
a,JK_standard_drip_filter,model,207.61,36.5077
a,JK_standard_drip_filter,model,207.908,36.5077
a,JK_standard_drip_filter,model,208.916,36.5077
a,JK_standard_drip_filter,model,209.029,36.5172
a,JK_standard_drip_filter,model,209.474,36.5172
a,JK_standard_drip_filter,model,210.296,36.5172
a,JK_standard_drip_filter,model,211.118,36.5172
a,JK_standard_drip_filter,model,211.936,36.5172
a,JK_standard_drip_filter,model,212.273,36.5172
a,JK_standard_drip_filter,model,212.719,36.5172
a,JK_standard_drip_filter,model,213.017,36.5172
a,JK_standard_drip_filter,model,213.316,36.5172
a,JK_standard_drip_filter,model,213.614,36.5172
a,JK_standard_drip_filter,model,214.622,36.5172
a,JK_standard_drip_filter,model,214.734,36.5268
a,JK_standard_drip_filter,model,215.184,36.5268
a,JK_standard_drip_filter,model,215.967,36.5268
a,JK_standard_drip_filter,model,216.75,36.5268
a,JK_standard_drip_filter,model,217.533,36.5268
a,JK_standard_drip_filter,model,217.979,36.5268
a,JK_standard_drip_filter,model,218.762,36.5268
a,JK_standard_drip_filter,model,219.545,36.5268
a,JK_standard_drip_filter,model,220.328,36.5268
a,JK_standard_drip_filter,model,221.336,36.5268
a,JK_standard_drip_filter,model,221.448,36.5363
a,JK_standard_drip_filter,model,221.898,36.5363
a,JK_standard_drip_filter,model,222.231,36.5363
a,JK_standard_drip_filter,model,222.568,36.5363
a,JK_standard_drip_filter,model,222.902,36.5363
a,JK_standard_drip_filter,model,223.351,36.5363
a,JK_standard_drip_filter,model,223.576,36.5363
a,JK_standard_drip_filter,model,225.289,36.5363
a,JK_standard_drip_filter,model,227.007,36.5363
a,JK_standard_drip_filter,model,228.724,36.5363
a,JK_standard_drip_filter,model,229.619,36.5363
a,JK_standard_drip_filter,model,229.728,36.5458
a,JK_standard_drip_filter,model,230.29,36.5458
a,JK_standard_drip_filter,model,230.623,36.5458
a,JK_standard_drip_filter,model,230.96,36.5458
a,JK_standard_drip_filter,model,231.297,36.5458
a,JK_standard_drip_filter,model,231.631,36.5458
a,JK_standard_drip_filter,model,232.453,36.5458
a,JK_standard_drip_filter,model,233.274,36.5458
a,JK_standard_drip_filter,model,234.092,36.5458
a,JK_standard_drip_filter,model,234.429,36.5458
a,JK_standard_drip_filter,model,234.654,36.5458
a,JK_standard_drip_filter,model,236.368,36.5458
a,JK_standard_drip_filter,model,238.085,36.5458
a,JK_standard_drip_filter,model,239.802,36.5458
a,JK_standard_drip_filter,model,240.248,36.5458
a,JK_standard_drip_filter,model,240.36,36.5553
a,JK_standard_drip_filter,model,241.368,36.5553
a,JK_standard_drip_filter,model,241.701,36.5553
a,JK_standard_drip_filter,model,242.039,36.5553
a,JK_standard_drip_filter,model,242.376,36.5553
a,JK_standard_drip_filter,model,242.709,36.5553
a,JK_standard_drip_filter,model,243.531,36.5553
a,JK_standard_drip_filter,model,244.353,36.5553
a,JK_standard_drip_filter,model,245.17,36.5553
a,JK_standard_drip_filter,model,245.508,36.5553
a,JK_standard_drip_filter,model,245.733,36.5553
a,JK_standard_drip_filter,model,247.446,36.5553
a,JK_standard_drip_filter,model,249.163,36.5553
a,JK_standard_drip_filter,model,250.88,36.5553
a,JK_standard_drip_filter,model,251.214,36.5553
a,JK_standard_drip_filter,model,251.997,36.5553
a,JK_standard_drip_filter,model,252.78,36.5553
a,JK_standard_drip_filter,model,253.563,36.5553
a,JK_standard_drip_filter,model,253.9,36.5553
a,JK_standard_drip_filter,model,254.237,36.5553
a,JK_standard_drip_filter,model,254.57,36.5553
a,JK_standard_drip_filter,model,254.908,36.5553
a,JK_standard_drip_filter,model,255.241,36.5553
a,JK_standard_drip_filter,model,255.353,36.5648
a,JK_standard_drip_filter,model,256.586,36.5648
a,JK_standard_drip_filter,model,256.698,36.5648
a,JK_standard_drip_filter,model,260.315,36.5648
a,JK_standard_drip_filter,model,263.935,36.5648
a,JK_standard_drip_filter,model,267.552,36.5648
a,JK_standard_drip_filter,model,267.664,36.5648
a,JK_standard_drip_filter,model,267.777,36.5648
a,JK_standard_drip_filter,model,271.393,36.5648
a,JK_standard_drip_filter,model,275.014,36.5648
a,JK_standard_drip_filter,model,278.63,36.5648
a,JK_standard_drip_filter,model,278.742,36.5648
a,JK_standard_drip_filter,model,279.188,36.5648
a,JK_standard_drip_filter,model,279.487,36.5648
a,JK_standard_drip_filter,model,279.781,36.5648
a,JK_standard_drip_filter,model,280.084,36.5648
a,JK_standard_drip_filter,model,281.091,36.5648
a,JK_standard_drip_filter,model,281.204,36.5743
a,JK_standard_drip_filter,model,281.653,36.5743
a,JK_standard_drip_filter,model,282.436,36.5743
a,JK_standard_drip_filter,model,283.219,36.5743
a,JK_standard_drip_filter,model,284.002,36.5743
a,JK_standard_drip_filter,model,284.336,36.5743
a,JK_standard_drip_filter,model,286.092,36.5743
a,JK_standard_drip_filter,model,287.844,36.5743
a,JK_standard_drip_filter,model,289.596,36.5743
a,JK_standard_drip_filter,model,289.821,36.5743
a,JK_standard_drip_filter,model,289.933,36.5743
a,JK_standard_drip_filter,model,293.55,36.5743
a,JK_standard_drip_filter,model,297.17,36.5743
a,JK_standard_drip_filter,model,300.786,36.5743
a,JK_standard_drip_filter,model,300.899,36.5743
a,JK_standard_drip_filter,model,301.011,36.5743
a,JK_standard_drip_filter,model,304.628,36.5743
a,JK_standard_drip_filter,model,308.248,36.5743
a,JK_standard_drip_filter,model,311.865,36.5743
a,JK_standard_drip_filter,model,311.977,36.5743
a,JK_standard_drip_filter,model,312.09,36.5743
a,JK_standard_drip_filter,model,315.706,36.5743
a,JK_standard_drip_filter,model,319.326,36.5743
a,JK_standard_drip_filter,model,322.943,36.5743
a,JK_standard_drip_filter,model,323.055,36.5743
a,JK_standard_drip_filter,model,323.168,36.5743
a,JK_standard_drip_filter,model,326.784,36.5743
a,JK_standard_drip_filter,model,330.405,36.5743
a,JK_standard_drip_filter,model,334.021,36.5743
a,JK_standard_drip_filter,model,334.134,36.5743
a,JK_standard_drip_filter,model,334.246,36.5743
a,JK_standard_drip_filter,model,337.863,36.5743
a,JK_standard_drip_filter,model,341.483,36.5743
a,JK_standard_drip_filter,model,345.099,36.5743
a,JK_standard_drip_filter,model,345.212,36.5743
a,JK_standard_drip_filter,model,345.325,36.5743
a,JK_standard_drip_filter,model,348.941,36.5743
a,JK_standard_drip_filter,model,352.561,36.5743
a,JK_standard_drip_filter,model,356.178,36.5743
a,JK_standard_drip_filter,model,356.29,36.5743
a,JK_standard_drip_filter,model,356.403,36.5743
a,JK_standard_drip_filter,model,360.019,36.5743
a,JK_standard_drip_filter,model,363.639,36.5743
a,JK_standard_drip_filter,model,367.256,36.5743
a,JK_standard_drip_filter,model,367.369,36.5743
a,JK_standard_drip_filter,model,367.481,36.5743
a,JK_standard_drip_filter,model,371.098,36.5743
a,JK_standard_drip_filter,model,374.718,36.5743
a,JK_standard_drip_filter,model,378.334,36.5743
a,JK_standard_drip_filter,model,378.447,36.5743
a,JK_standard_drip_filter,model,378.559,36.5743
a,JK_standard_drip_filter,model,382.176,36.5743
a,JK_standard_drip_filter,model,385.796,36.5743
a,JK_standard_drip_filter,model,389.412,36.5743
a,JK_standard_drip_filter,model,389.525,36.5743
a,JK_standard_drip_filter,model,389.638,36.5743
a,JK_standard_drip_filter,model,393.254,36.5743
a,JK_standard_drip_filter,model,396.874,36.5743
a,JK_standard_drip_filter,model,400.491,36.5743
a,JK_standard_drip_filter,model,400.603,36.5743
a,JK_standard_drip_filter,model,400.716,36.5743
a,JK_standard_drip_filter,model,404.332,36.5743
a,JK_standard_drip_filter,model,407.953,36.5743
a,JK_standard_drip_filter,model,411.569,36.5743
a,JK_standard_drip_filter,model,411.682,36.5743
a,JK_standard_drip_filter,model,411.794,36.5743
a,JK_standard_drip_filter,model,415.411,36.5743
a,JK_standard_drip_filter,model,419.031,36.5743
a,JK_standard_drip_filter,model,422.647,36.5743
a,JK_standard_drip_filter,model,422.76,36.5743
a,JK_standard_drip_filter,model,422.872,36.5743
a,JK_standard_drip_filter,model,426.489,36.5743
a,JK_standard_drip_filter,model,430.109,36.5743
a,JK_standard_drip_filter,model,433.726,36.5743
a,JK_standard_drip_filter,model,433.838,36.5743
a,JK_standard_drip_filter,model,433.951,36.5743
a,JK_standard_drip_filter,model,437.567,36.5743
a,JK_standard_drip_filter,model,441.187,36.5743
a,JK_standard_drip_filter,model,444.804,36.5743
a,JK_standard_drip_filter,model,444.916,36.5743
a,JK_standard_drip_filter,model,445.029,36.5743
a,JK_standard_drip_filter,model,448.645,36.5743
a,JK_standard_drip_filter,model,452.266,36.5743
a,JK_standard_drip_filter,model,455.882,36.5743
a,JK_standard_drip_filter,model,455.995,36.5743
a,JK_standard_drip_filter,model,456.107,36.5743
a,JK_standard_drip_filter,model,459.723,36.5743
a,JK_standard_drip_filter,model,463.344,36.5743
a,JK_standard_drip_filter,model,466.96,36.5743
a,JK_standard_drip_filter,model,467.073,36.5743
a,JK_standard_drip_filter,model,467.185,36.5743
a,JK_standard_drip_filter,model,470.802,36.5743
a,JK_standard_drip_filter,model,474.422,36.5743
a,JK_standard_drip_filter,model,478.039,36.5743
a,JK_standard_drip_filter,model,478.151,36.5743
a,JK_standard_drip_filter,model,478.263,36.5743
a,JK_standard_drip_filter,model,481.88,36.5743
a,JK_standard_drip_filter,model,485.5,36.5743
a,JK_standard_drip_filter,model,489.117,36.5743
a,JK_standard_drip_filter,model,489.229,36.5743
a,JK_standard_drip_filter,model,489.342,36.5743
a,JK_standard_drip_filter,model,492.958,36.5743
a,JK_standard_drip_filter,model,496.579,36.5743
a,JK_standard_drip_filter,model,500.195,36.5743
a,JK_standard_drip_filter,model,500.308,36.5743
a,JK_standard_drip_filter,model,500.42,36.5743
a,JK_standard_drip_filter,model,504.036,36.5743
a,JK_standard_drip_filter,model,507.657,36.5743
a,JK_standard_drip_filter,model,511.273,36.5743
a,JK_standard_drip_filter,model,511.386,36.5743
a,JK_standard_drip_filter,model,511.498,36.5743
a,JK_standard_drip_filter,model,515.115,36.5743
a,JK_standard_drip_filter,model,518.735,36.5743
a,JK_standard_drip_filter,model,522.352,36.5743
a,JK_standard_drip_filter,model,522.464,36.5743
a,JK_standard_drip_filter,model,522.576,36.5743
a,JK_standard_drip_filter,model,526.193,36.5743
a,JK_standard_drip_filter,model,529.813,36.5743
a,JK_standard_drip_filter,model,533.43,36.5743
a,JK_standard_drip_filter,model,533.542,36.5743
a,JK_standard_drip_filter,model,533.655,36.5743
a,JK_standard_drip_filter,model,537.271,36.5743
a,JK_standard_drip_filter,model,540.892,36.5743
a,JK_standard_drip_filter,model,544.508,36.5743
a,JK_standard_drip_filter,model,544.62,36.5743
a,JK_standard_drip_filter,model,544.733,36.5743
a,JK_standard_drip_filter,model,548.349,36.5743
a,JK_standard_drip_filter,model,551.97,36.5743
a,JK_standard_drip_filter,model,555.586,36.5743
a,JK_standard_drip_filter,model,555.699,36.5743
a,JK_standard_drip_filter,model,555.811,36.5743
a,JK_standard_drip_filter,model,559.428,36.5743
a,JK_standard_drip_filter,model,563.048,36.5743
a,JK_standard_drip_filter,model,566.665,36.5743
a,JK_standard_drip_filter,model,566.777,36.5743
a,JK_standard_drip_filter,model,566.889,36.5743
a,JK_standard_drip_filter,model,570.506,36.5743
a,JK_standard_drip_filter,model,574.126,36.5743
a,JK_standard_drip_filter,model,577.743,36.5743
a,JK_standard_drip_filter,model,577.855,36.5743
a,JK_standard_drip_filter,model,577.968,36.5743
a,JK_standard_drip_filter,model,581.584,36.5743
a,JK_standard_drip_filter,model,585.204,36.5743
a,JK_standard_drip_filter,model,588.821,36.5743
a,JK_standard_drip_filter,model,588.933,36.5743
a,JK_standard_drip_filter,model,589.046,36.5743
a,JK_standard_drip_filter,model,592.662,36.5743
a,JK_standard_drip_filter,model,596.283,36.5743
a,JK_standard_drip_filter,model,599.899,36.5743
a,JK_standard_drip_filter,model,600.012,36.5743
a,JK_standard_drip_filter,experiment,34.7,29.098
a,JK_standard_drip_filter,experiment,49.47,31.852
a,JK_standard_drip_filter,experiment,87.96,34.482
a,JK_standard_drip_filter,experiment,148.62,36.318
a,JK_standard_drip_filter,experiment,349.14,36.431
a,JK_standard_drip_filter,experiment,499.31,36.431
b,Illy_Cimbali_20,model,0.004,0.0926
b,Illy_Cimbali_20,model,0.004,0.0011
b,Illy_Cimbali_20,model,0.291,0.3273
b,Illy_Cimbali_20,model,0.612,0.5613
b,Illy_Cimbali_20,model,0.903,0.8791
b,Illy_Cimbali_20,model,0.903,0.7962
b,Illy_Cimbali_20,model,1.016,0.962
b,Illy_Cimbali_20,model,3.772,3.2358
b,Illy_Cimbali_20,model,6.787,5.5048
b,Illy_Cimbali_20,model,10.749,7.7675
b,Illy_Cimbali_20,model,10.853,7.8249
b,Illy_Cimbali_20,model,10.857,7.8257
b,Illy_Cimbali_20,model,10.969,7.8828
b,Illy_Cimbali_20,model,11.082,7.9408
b,Illy_Cimbali_20,model,12.419,8.7352
b,Illy_Cimbali_20,model,13.993,9.534
b,Illy_Cimbali_20,model,15.667,10.325
b,Illy_Cimbali_20,model,15.78,10.3666
b,Illy_Cimbali_20,model,15.892,10.4165
b,Illy_Cimbali_20,model,17.237,11.0894
b,Illy_Cimbali_20,model,18.842,11.776
b,Illy_Cimbali_20,model,20.594,12.4865
b,Illy_Cimbali_20,model,20.594,12.4449
b,Illy_Cimbali_20,model,20.699,12.5278
b,Illy_Cimbali_20,model,20.699,12.5275
b,Illy_Cimbali_20,model,20.815,12.5605
b,Illy_Cimbali_20,model,23.606,13.6283
b,Illy_Cimbali_20,model,26.656,14.6863
b,Illy_Cimbali_20,model,30.436,15.7321
b,Illy_Cimbali_20,model,30.544,15.757
b,Illy_Cimbali_20,model,30.661,15.7897
b,Illy_Cimbali_20,model,33.432,16.5504
b,Illy_Cimbali_20,model,36.576,17.3351
b,Illy_Cimbali_20,model,40.39,18.092
b,Illy_Cimbali_20,model,40.39,18.067
b,Illy_Cimbali_20,model,40.506,18.1086
b,Illy_Cimbali_20,model,40.619,18.1336
