reference_pressure_round__bar,time__s,pressure__bar,pressure_std__bar,basket_pressure__bar,basket_pressure_std__bar,mass__g,mass_std__g,mass_flow_rate__g_per_s,mass_flow_rate_std__g_per_s
4.000000,70.170170,4.071511,0.014293,3.695489,0.015588,81.129561,2.789928,1.483961,0.059422
4.000000,70.270270,4.069374,0.014952,3.693300,0.016071,81.288620,2.794010,1.484519,0.059557
4.000000,70.370370,4.071633,0.014105,3.695476,0.015586,81.441363,2.797940,1.485383,0.059917
4.000000,70.470470,4.071145,0.012547,3.694888,0.014452,81.589733,2.804883,1.486551,0.059864
4.000000,70.570571,4.072395,0.013591,3.696078,0.015759,81.736845,2.810822,1.487204,0.059968
4.000000,70.670671,4.072984,0.015075,3.696617,0.016893,81.881993,2.816597,1.487735,0.060125
4.000000,70.770771,4.073676,0.015538,3.697050,0.016918,82.030651,2.821933,1.490676,0.060176
4.000000,70.870871,4.072031,0.017194,3.695086,0.017912,82.175521,2.826495,1.494153,0.060877
4.000000,70.970971,4.070172,0.016260,3.693315,0.017391,82.313959,2.833999,1.493080,0.061242
4.000000,71.071071,4.072050,0.016369,3.695246,0.017683,82.456692,2.841127,1.492587,0.060700
4.000000,71.171171,4.071412,0.017491,3.694620,0.018990,82.601840,2.848122,1.492592,0.060055
4.000000,71.271271,4.071584,0.017094,3.694805,0.018420,82.744981,2.853162,1.492502,0.059785
4.000000,71.371371,4.071346,0.017384,3.694676,0.018276,82.897211,2.858452,1.491269,0.059714
4.000000,71.471471,4.068617,0.016793,3.691960,0.017170,83.054394,2.866638,1.491183,0.059404
4.000000,71.571572,4.066015,0.017096,3.689098,0.016929,83.210388,2.873627,1.494223,0.059012
4.000000,71.671672,4.068082,0.016270,3.691189,0.016518,83.357903,2.878498,1.493929,0.059155
4.000000,71.771772,4.065329,0.017731,3.688687,0.018058,83.506086,2.884364,1.490906,0.059962
4.000000,71.871872,4.066548,0.019754,3.689940,0.019986,83.651826,2.890583,1.490452,0.060296
4.000000,71.971972,4.066278,0.022888,3.689519,0.022849,83.807227,2.897195,1.492125,0.060469
4.000000,72.072072,4.063977,0.023609,3.687077,0.023413,83.956862,2.905449,1.493537,0.061377
4.000000,72.172172,4.065039,0.019605,3.688243,0.018928,84.107447,2.912210,1.492067,0.062697
4.000000,72.272272,4.067970,0.018283,3.691147,0.017243,84.270098,2.915941,1.492188,0.063522
4.000000,72.372372,4.072448,0.018614,3.695108,0.017255,84.422123,2.921325,1.497978,0.063905
4.000000,72.472472,4.077590,0.019655,3.699784,0.017865,84.569950,2.925406,1.503281,0.063769
4.000000,72.572573,4.080679,0.021007,3.702690,0.018846,84.722686,2.931024,1.505354,0.063728
4.000000,72.672673,4.087152,0.020648,3.708841,0.018175,84.871870,2.937592,1.508797,0.064644
4.000000,72.772773,4.090289,0.018424,3.711741,0.015806,85.023126,2.941942,1.511292,0.065420
4.000000,72.872873,4.094007,0.018576,3.715496,0.016114,85.170046,2.945641,1.510954,0.065045
4.000000,72.972973,4.093530,0.020234,3.715090,0.017956,85.320305,2.951491,1.510409,0.063926
4.000000,73.073073,4.095402,0.020081,3.716874,0.017994,85.471277,2.956521,1.511354,0.064144
4.000000,73.173173,4.089524,0.022125,3.710788,0.019545,85.619594,2.962343,1.513548,0.064777
4.000000,73.273273,4.087703,0.024183,3.709059,0.021780,85.766077,2.968895,1.512490,0.064895
4.000000,73.373373,4.080661,0.027120,3.702352,0.025223,85.918248,2.976195,1.508730,0.064815
4.000000,73.473473,4.084444,0.028856,3.706312,0.027202,86.071302,2.983667,1.506882,0.064170
4.000000,73.573574,4.086683,0.031585,3.708649,0.029887,86.218013,2.993523,1.505959,0.063343
4.000000,73.673674,4.084493,0.030649,3.706702,0.028723,86.357398,3.004057,1.503099,0.063820
4.000000,73.773774,4.085929,0.028563,3.708301,0.026456,86.512192,3.009305,1.501042,0.064776
4.000000,73.873874,4.082466,0.027324,3.704706,0.025714,86.673908,3.017339,1.502366,0.065518
4.000000,73.973974,4.080498,0.027659,3.702651,0.025688,86.823980,3.021751,1.503231,0.066023
4.000000,74.074074,4.075708,0.028015,3.697949,0.026153,86.974150,3.029450,1.502278,0.065866
4.000000,74.174174,4.078188,0.027491,3.700537,0.025180,87.131909,3.036889,1.501001,0.066099
4.000000,74.274274,4.078346,0.027643,3.700505,0.024425,87.283893,3.043921,1.502904,0.067153
4.000000,74.374374,4.081381,0.026362,3.703182,0.022982,87.439952,3.048621,1.506764,0.067907
4.000000,74.474474,4.083344,0.026072,3.704867,0.022326,87.594230,3.053779,1.509862,0.068133
4.000000,74.574575,4.088884,0.026369,3.710131,0.022965,87.748657,3.061057,1.512921,0.068352
4.000000,74.674675,4.089687,0.027195,3.710734,0.023822,87.901370,3.067302,1.515106,0.068646
4.000000,74.774775,4.097370,0.026403,3.718277,0.023181,88.036200,3.073306,1.516598,0.068988
4.000000,74.874875,4.102410,0.028092,3.723246,0.024760,88.181874,3.078361,1.517363,0.069154
4.000000,74.974975,4.098011,0.027265,3.718625,0.024039,88.330427,3.084178,1.520029,0.068424
4.000000,75.075075,4.099737,0.028164,3.719977,0.025037,88.477128,3.090389,1.524658,0.066590
4.000000,75.175175,4.097689,0.029569,3.717848,0.026513,88.627926,3.098277,1.525742,0.065806
4.000000,75.275275,4.098509,0.030650,3.718658,0.027227,88.780137,3.105777,1.525766,0.066234
4.000000,75.375375,4.097436,0.028801,3.717494,0.025002,88.934284,3.112665,1.526626,0.066910
4.000000,75.475475,4.102468,0.026789,3.722481,0.023415,89.084872,3.117909,1.527052,0.067243
4.000000,75.575576,4.104949,0.026238,3.725212,0.022851,89.230522,3.124398,1.524360,0.066745
4.000000,75.675676,4.100464,0.025708,3.720924,0.022420,89.379112,3.131039,1.522295,0.066103
4.000000,75.775776,4.101426,0.026173,3.721707,0.023041,89.539703,3.137758,1.524445,0.065511
4.000000,75.875876,4.098385,0.026784,3.718591,0.023297,89.698411,3.143809,1.525164,0.066044
4.000000,75.975976,4.097050,0.026593,3.717315,0.022780,89.859050,3.149991,1.524456,0.066261
4.000000,76.076076,4.097157,0.026637,3.717405,0.022724,90.014596,3.156388,1.524660,0.066198
4.000000,76.176176,4.097301,0.026248,3.717122,0.022493,90.166653,3.163300,1.529347,0.066604
4.000000,76.276276,4.096527,0.025225,3.715829,0.021587,90.322326,3.171419,1.535083,0.066950
4.000000,76.376376,4.099971,0.024825,3.719075,0.021005,90.476419,3.178910,1.537265,0.067039
4.000000,76.476476,4.101841,0.025305,3.720747,0.021224,90.637851,3.184655,1.539502,0.066952
4.000000,76.576577,4.103079,0.022845,3.721866,0.018950,90.787450,3.188434,1.540903,0.066651
4.000000,76.676677,4.103550,0.023687,3.722279,0.019741,90.940658,3.195605,1.541681,0.066088
4.000000,76.776777,4.103473,0.023580,3.722222,0.019648,91.103798,3.205066,1.541549,0.065696
4.000000,76.876877,4.103323,0.024367,3.721924,0.020522,91.256590,3.212691,1.543106,0.066112
4.000000,76.976977,4.098757,0.023778,3.717083,0.019539,91.405716,3.219704,1.546121,0.066283
4.000000,77.077077,4.098552,0.023357,3.716847,0.019069,91.549110,3.225283,1.546521,0.066033
4.000000,77.177177,4.097049,0.023360,3.715675,0.018973,91.705065,3.231055,1.542816,0.066091
4.000000,77.277277,4.102089,0.021085,3.721049,0.017060,91.868826,3.235719,1.539096,0.066062
4.000000,77.377377,4.103278,0.021457,3.722292,0.017520,92.018689,3.243944,1.538444,0.066287
4.000000,77.477477,4.109874,0.020266,3.728771,0.016180,92.173707,3.249306,1.539666,0.066651
4.000000,77.577578,4.106382,0.019006,3.724993,0.014585,92.327817,3.256371,1.542917,0.066446
4.000000,77.677678,4.105670,0.018421,3.724130,0.013816,92.487110,3.262863,1.544708,0.065974
4.000000,77.777778,4.104764,0.019974,3.723261,0.015667,92.640822,3.267925,1.544443,0.065241
4.000000,77.877878,4.096326,0.019984,3.714956,0.016206,92.794576,3.274106,1.542973,0.065228
4.000000,77.977978,4.099196,0.019697,3.717788,0.015529,92.948815,3.280352,1.543177,0.066208
4.000000,78.078078,4.105797,0.021130,3.724248,0.017202,93.100721,3.286936,1.544703,0.066412
4.000000,78.178178,4.103655,0.020223,3.722306,0.016138,93.256360,3.292950,1.542744,0.065197
4.000000,78.278278,4.101735,0.017863,3.720644,0.013818,93.407023,3.299489,1.540042,0.064416
4.000000,78.378378,4.102633,0.017147,3.721527,0.013490,93.569696,3.307114,1.540145,0.064722
4.000000,78.478478,4.102176,0.017649,3.720946,0.013874,93.720156,3.312544,1.541487,0.064887
4.000000,78.578579,4.101235,0.017347,3.719986,0.013163,93.865660,3.320004,1.541712,0.064842
4.000000,78.678679,4.103445,0.017940,3.722296,0.013896,94.009127,3.326694,1.540658,0.064538
4.000000,78.778779,4.096821,0.019165,3.715689,0.015344,94.164874,3.331999,1.540588,0.063994
4.000000,78.878879,4.095595,0.019345,3.714472,0.015324,94.324532,3.340607,1.540437,0.064261
4.000000,78.978979,4.095410,0.019714,3.714212,0.015973,94.488694,3.346457,1.541243,0.064418
4.000000,79.079079,4.095852,0.019762,3.714524,0.016139,94.650394,3.353396,1.542891,0.063461
4.000000,79.179179,4.097011,0.017906,3.715693,0.014192,94.806253,3.359178,1.542765,0.063562
4.000000,79.279279,4.101839,0.016595,3.720572,0.012675,94.958274,3.363693,1.541921,0.064807
4.000000,79.379379,4.102222,0.016217,3.720908,0.012132,95.113658,3.371220,1.542344,0.065248
4.000000,79.479479,4.098719,0.013602,3.717277,0.009835,95.270056,3.378284,1.543829,0.064994
4.000000,79.579580,4.100303,0.015554,3.718729,0.011870,95.424946,3.383296,1.545325,0.064878
4.000000,79.679680,4.099319,0.016429,3.717580,0.012598,95.576329,3.388298,1.547251,0.064498
4.000000,79.779780,4.097881,0.016548,3.716268,0.013242,95.724933,3.396847,1.545833,0.064550
4.000000,79.879880,4.095666,0.016579,3.714224,0.013060,95.878054,3.405206,1.543691,0.065596
4.000000,79.979980,4.093032,0.015368,3.711444,0.011987,96.024760,3.411094,1.545248,0.065891
4.000000,80.080080,4.088502,0.015276,3.706538,0.012153,96.179146,3.416198,1.549509,0.065525
4.000000,80.180180,4.091260,0.014780,3.708932,0.011470,96.340115,3.419084,1.553546,0.065579
4.000000,80.280280,4.093708,0.015334,3.711384,0.011666,96.491890,3.425489,1.553529,0.065442
4.000000,80.380380,4.092486,0.014818,3.710456,0.011019,96.644135,3.433928,1.550345,0.065125
4.000000,80.480480,4.095695,0.014227,3.714095,0.010207,96.805858,3.439185,1.545639,0.064749
4.000000,80.580581,4.088589,0.014718,3.707339,0.011192,96.966515,3.442636,1.541705,0.064882
4.000000,80.680681,4.089690,0.014864,3.708383,0.011524,97.117850,3.451285,1.542021,0.066308
4.000000,80.780781,4.082843,0.014519,3.701380,0.011412,97.269027,3.460186,1.543573,0.067119
4.000000,80.880881,4.080650,0.015641,3.699257,0.012898,97.428460,3.465537,1.542986,0.066326
4.000000,80.980981,4.086397,0.013780,3.705132,0.010708,97.583926,3.471436,1.541651,0.065866
4.000000,81.081081,4.081190,0.012977,3.699848,0.010285,97.744607,3.477077,1.542400,0.066392
4.000000,81.181181,4.080341,0.012060,3.698842,0.010054,97.900825,3.481906,1.544108,0.066556
4.000000,81.281281,4.075258,0.012237,3.693624,0.010794,98.050288,3.491540,1.545707,0.066161
4.000000,81.381381,4.077778,0.011556,3.695963,0.009202,98.201035,3.499338,1.547759,0.065974
4.000000,81.481481,4.075802,0.011820,3.693801,0.009236,98.354995,3.505860,1.549790,0.066115
4.000000,81.581582,4.077678,0.012335,3.695657,0.010557,98.514821,3.512331,1.549881,0.066702
4.000000,81.681682,4.076541,0.009555,3.694617,0.007999,98.677258,3.517712,1.548693,0.067211
4.000000,81.781782,4.072833,0.010314,3.691060,0.007665,98.830959,3.524732,1.546972,0.067353
4.000000,81.881882,4.069650,0.011550,3.688069,0.008477,98.982774,3.530430,1.544701,0.067931
4.000000,81.981982,4.072561,0.010720,3.691017,0.007604,99.128458,3.535886,1.544151,0.068497
4.000000,82.082082,4.074049,0.011426,3.692343,0.006974,99.278719,3.545306,1.546105,0.067895
4.000000,82.182182,4.070958,0.011817,3.689210,0.007133,99.437158,3.554963,1.546837,0.066757
4.000000,82.282282,4.078789,0.011027,3.697196,0.007122,99.594958,3.561355,1.545161,0.066539
4.000000,82.382382,4.073128,0.012402,3.691503,0.008304,99.745645,3.564596,1.545361,0.067197
4.000000,82.482482,4.074563,0.013319,3.692862,0.009185,99.898694,3.570690,1.546246,0.067031
4.000000,82.582583,4.080672,0.014104,3.699138,0.009905,100.056020,3.578516,1.544372,0.067102
4.000000,82.682683,4.078805,0.013331,3.697440,0.008905,100.209578,3.586081,1.542470,0.067196
4.000000,82.782783,4.077491,0.012787,3.696118,0.008423,100.366156,3.592547,1.542625,0.066872
4.000000,82.882883,4.072134,0.012905,3.690596,0.009116,100.521119,3.598112,1.544518,0.066642
4.000000,82.982983,4.071463,0.012360,3.689726,0.009250,100.679224,3.604374,1.546825,0.066258
4.000000,83.083083,4.069614,0.012785,3.687952,0.009238,100.837455,3.609818,1.545825,0.066968
4.000000,83.183183,4.074664,0.011647,3.693052,0.007714,100.984747,3.616711,1.545069,0.067883
4.000000,83.283283,4.071552,0.010918,3.689735,0.007417,101.130593,3.624573,1.547270,0.068187
4.000000,83.383383,4.068407,0.011022,3.686218,0.007208,101.287272,3.632491,1.551368,0.068323
4.000000,83.483483,4.068221,0.011525,3.685726,0.007582,101.450117,3.636845,1.554795,0.068207
4.000000,83.583584,4.066268,0.011959,3.683584,0.008365,101.609041,3.642820,1.557046,0.067538
4.000000,83.683684,4.071323,0.010621,3.688422,0.006948,101.756949,3.647853,1.559634,0.066754
4.000000,83.783784,4.069968,0.010701,3.687023,0.005757,101.911332,3.656071,1.560013,0.067212
4.000000,83.883884,4.067909,0.012703,3.685050,0.007493,102.073404,3.663113,1.558812,0.068290
4.000000,83.983984,4.068165,0.012980,3.685609,0.008092,102.231511,3.667120,1.555249,0.069145
4.000000,84.084084,4.073612,0.013360,3.691246,0.008307,102.378919,3.674170,1.553175,0.069000
4.000000,84.184184,4.074586,0.016671,3.692272,0.011752,102.526424,3.682689,1.552837,0.068018
4.000000,84.284284,4.080292,0.017323,3.698009,0.012630,102.679977,3.690796,1.552549,0.067760
4.000000,84.384384,4.079954,0.017168,3.697665,0.012220,102.843128,3.695437,1.552585,0.067926
4.000000,84.484484,4.076705,0.018339,3.694356,0.013386,103.007145,3.701439,1.553165,0.068290
4.000000,84.584585,4.078450,0.018720,3.695770,0.014252,103.160151,3.711190,1.556810,0.068347
4.000000,84.684685,4.075774,0.018450,3.692652,0.013691,103.318353,3.718577,1.561745,0.068217
4.000000,84.784785,4.078531,0.020047,3.695406,0.015294,103.478482,3.724868,1.561658,0.068741
4.000000,84.884885,4.077311,0.019262,3.694295,0.014930,103.639222,3.730380,1.560195,0.069773
4.000000,84.984985,4.076106,0.018676,3.693086,0.013913,103.793522,3.739519,1.560080,0.070435
4.000000,85.085085,4.075108,0.018216,3.692002,0.013749,103.962589,3.745695,1.561011,0.070541
4.000000,85.185185,4.075880,0.020023,3.692558,0.015679,104.123469,3.750911,1.563553,0.069893
4.000000,85.285285,4.075074,0.020040,3.691716,0.015862,104.273302,3.757804,1.564211,0.068807
4.000000,85.385385,4.076936,0.019414,3.693750,0.015124,104.420082,3.766792,1.562285,0.068908
4.000000,85.485485,4.075496,0.020538,3.692203,0.016023,104.563922,3.777478,1.563421,0.069122
4.000000,85.585586,4.075182,0.019533,3.691536,0.014995,104.718036,3.782174,1.567449,0.068567
4.000000,85.685686,4.078313,0.019177,3.694437,0.014514,104.872511,3.786131,1.570063,0.068275
4.000000,85.785786,4.082278,0.019450,3.698384,0.015078,105.027929,3.792102,1.570218,0.068459
4.000000,85.885886,4.084149,0.020867,3.700269,0.016418,105.186307,3.799136,1.570090,0.068316
4.000000,85.985986,4.084411,0.020511,3.700387,0.016378,105.347715,3.805562,1.571953,0.067118
4.000000,86.086086,4.083230,0.021360,3.699047,0.017024,105.512693,3.811361,1.573847,0.066514
4.000000,86.186186,4.082443,0.020767,3.698207,0.016641,105.667861,3.819260,1.574340,0.066923
4.000000,86.286286,4.081624,0.021295,3.697389,0.016992,105.815643,3.830120,1.574271,0.067176
4.000000,86.386386,4.090027,0.022914,3.705693,0.018461,105.979704,3.837869,1.575379,0.067051
4.000000,86.486486,4.087490,0.022659,3.703131,0.018453,106.136626,3.844235,1.575787,0.066474
4.000000,86.586587,4.087416,0.022129,3.703239,0.018157,106.290673,3.849881,1.573860,0.066169
4.000000,86.686687,4.085206,0.020191,3.700901,0.016024,106.453810,3.854043,1.575212,0.066402
4.000000,86.786787,4.087293,0.020476,3.702639,0.016409,106.611181,3.858781,1.579163,0.065905
4.000000,86.886887,4.083331,0.021159,3.698294,0.017288,106.763538,3.865307,1.583668,0.064549
4.000000,86.986987,4.087182,0.021288,3.701910,0.017320,106.922494,3.870480,1.586148,0.064998
4.000000,87.087087,4.087041,0.022657,3.701791,0.018761,107.081619,3.876930,1.585596,0.066428
4.000000,87.187187,4.080779,0.022059,3.695610,0.018098,107.239281,3.884740,1.584637,0.066721
4.000000,87.287287,4.080580,0.021599,3.695375,0.017461,107.399732,3.890666,1.585036,0.066690
4.000000,87.387387,4.081871,0.021385,3.696515,0.017382,107.566000,3.895608,1.586608,0.067052
4.000000,87.487487,4.082936,0.021445,3.697595,0.017738,107.727137,3.901607,1.586371,0.067394
4.000000,87.587588,4.080819,0.020675,3.695426,0.017173,107.888142,3.909766,1.586934,0.067406
4.000000,87.687688,4.083255,0.020855,3.697505,0.017359,108.048227,3.916351,1.591014,0.066637
4.000000,87.787788,4.075722,0.020998,3.689960,0.018296,108.208570,3.923094,1.591270,0.066075
4.000000,87.887888,4.076980,0.018651,3.691311,0.015787,108.370460,3.930563,1.590336,0.065769
4.000000,87.987988,4.077066,0.019083,3.691224,0.016447,108.533060,3.935275,1.592318,0.065304
4.000000,88.088088,4.076872,0.020727,3.690984,0.018393,108.690086,3.940710,1.592752,0.065621
4.000000,88.188188,4.075597,0.020719,3.689695,0.018487,108.850954,3.948483,1.592717,0.066485
4.000000,88.288288,4.069931,0.019958,3.683882,0.018002,109.009403,3.953431,1.594164,0.067190
4.000000,88.388388,4.067024,0.019871,3.680902,0.018414,109.167660,3.960461,1.594783,0.067939
4.000000,88.488488,4.069780,0.019517,3.683604,0.018057,109.321436,3.971178,1.595296,0.068314
4.000000,88.588589,4.071437,0.018849,3.685224,0.017411,109.473142,3.978106,1.595826,0.067763
4.000000,88.688689,4.073762,0.020677,3.687501,0.019344,109.626096,3.983467,1.596353,0.067738
4.000000,88.788789,4.074939,0.020270,3.688821,0.018671,109.790297,3.991290,1.594562,0.068761
4.000000,88.888889,4.068859,0.018747,3.682951,0.016760,109.954616,3.998771,1.592174,0.069141
4.000000,88.988989,4.068454,0.016999,3.682522,0.014801,110.115305,4.005281,1.592666,0.068158
4.000000,89.089089,4.065534,0.014978,3.679520,0.011573,110.279476,4.012050,1.593782,0.067178
4.000000,89.189189,4.066717,0.014741,3.680602,0.010165,110.440066,4.019062,1.594835,0.067427
4.000000,89.289289,4.059962,0.021307,3.673838,0.017580,110.594372,4.026604,1.594893,0.067570
4.000000,89.389389,4.048781,0.030959,3.662760,0.028100,110.755389,4.030712,1.593712,0.067844
4.000000,89.489489,4.073499,0.015066,3.687394,0.010965,110.916115,4.035811,1.594352,0.069051
4.000000,89.589590,4.074542,0.015234,3.688313,0.011243,111.075394,4.042734,1.595664,0.069211
4.000000,89.689690,4.077843,0.017613,3.691613,0.014192,111.236595,4.050086,1.595668,0.069281
4.000000,89.789790,4.085915,0.020423,3.699747,0.018014,111.392758,4.057610,1.594909,0.069567
4.000000,89.889890,4.086442,0.022722,3.700230,0.020957,111.552025,4.064705,1.595590,0.068765
4.000000,89.989990,4.078110,0.021457,3.691614,0.019620,111.713868,4.070719,1.598806,0.068233
4.000000,90.090090,4.077504,0.017769,3.690598,0.015885,111.871511,4.076605,1.603260,0.068310
4.000000,90.190190,4.073654,0.016593,3.686567,0.014369,112.035543,4.084358,1.605372,0.067702
4.000000,90.290290,4.071943,0.016367,3.685002,0.014833,112.188451,4.092379,1.603901,0.067159
4.000000,90.390390,4.074681,0.015832,3.687589,0.013387,112.348453,4.097633,1.605450,0.067580
4.000000,90.490490,4.066404,0.012907,3.679084,0.010463,112.513510,4.103279,1.607919,0.067639
4.000000,90.590591,4.064299,0.012401,3.677136,0.009468,112.676843,4.108356,1.606237,0.067477
4.000000,90.690691,4.061447,0.012625,3.674279,0.009334,112.839219,4.116944,1.606222,0.067832
4.000000,90.790791,4.065126,0.011786,3.677813,0.007329,112.999851,4.123093,1.607648,0.068498
4.000000,90.890891,4.070905,0.012372,3.683603,0.008156,113.157748,4.131434,1.607466,0.068734
4.000000,90.990991,4.073118,0.012379,3.685936,0.009187,113.322377,4.140172,1.606082,0.069122
4.000000,91.091091,4.075288,0.013167,3.688179,0.009509,113.483256,4.145586,1.605229,0.069325
4.000000,91.191191,4.075999,0.012223,3.688535,0.008797,113.641551,4.152347,1.609345,0.068195
